,노래제목,가수,가사
1014,Roommates,Isac Elliot(이삭 엘리엇),"Waking up alone
I guess this how it goes
That's a start, we drift apart
Then the next thing you know

You're barely holding on
And you don't know what is wrong
You're tired of sleeping back to back
You miss the feeling that you had

Are we, are we, are we lovers or are we roommates?
Are we are riding our own waves?
Now the only thing that we share is the toothpaste
Are we lovers or roommates?
Are we, are we, are we lovers or are we roommates?
Are we waiting for it to break?
Now the only thing that we share is the toothpaste
Are we lovers or roommates?

Tell me, girl, if it's too late
Are we lovers or roommates now?
Tell me, girl, if it's too late
Are we lovers or roommates?

Waking up alone
I guess Flight Mode is on
'Cause now we talk just like we are
30,000 feet apart

We were so busy changing
We forgot just how amazing
We had it, did we take it all for granted?

Are we, are we, are we lovers or are we roommates?
Are we are riding our own waves?
Now the only thing that we share is the toothpaste
Are we lovers or roommates?
Are we, are we, are we lovers or are we roommates?
Are we waiting for it to break?
Now the only thing that we share is the toothpaste
Are we lovers or roommates?

Tell me, girl, if it's too late
Are we lovers or roommates now?
Tell me, girl, if it's too late
Are we lovers or roommates?

Tell me, girl, if it's too late
Are we lovers or roommates now?
Tell me, girl, if it's too late
Are we lovers or roommates?


...*"
1015,Skin,Jodie Abacus(조디 아바커스),"Look what you started
I never wanted you to stay
Look what my heart did is wasn't meant
To beat this way
I hate that I wanna call
Wanna message you but I stall
Savage uncivilised sweet thorn
Stuck in my side
It's bugging but I can't control it
My guards down you got in
That smile you're wearing
Makes me feel just like a king
I've been thinking bout you ever since
Don't know what's happening
But you get underneath my
You get underneath my skin
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
You get underneath my skin
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
You get underneath my skin
Six in the morning and there you are again
Like a recording keep playing with my brain
It's iike I got drunk last night
Best hangover of my life
Invading my breakfast time
I'm whipped like these eggs I can't deny
It's buggin but I can't control it
My guards down you got in
That smile you're wearing
Makes me feel just like a king
I've been thinking bout you ever since
Don't know what's happening
But you get underneath my
You get underneath my skin
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
You get underneath my skin
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
Whooo whooo whooo whoooo
You get underneath my skin"
1016,Who Do You Think That You Are??,Daniel Schulz(다니엘 슐츠),"I've got heart for mind
Did you sleep right now
And what we had was simple
And I was like this ritual off
We'll say what it went
Wont you let it rest
Think you kind of lost me
When you set these boundaries
You're tired of playing us
You're low you got someone new
And you make it out like it's all my fault
When you're drunk with your friends
Texting me pictures
You and them say that you're better off
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
Who do you think that you are
When I get off tonight
I'll be home by nine
Please don't make this harder
Than is has to be
You can drop the keys
But if you wait for me
Maybe you stay over
Like we used to do
You're tired of playing us
You're low you got someone new
And you make it out like it's all my fault
When you're drunk with your friends
Texting me pictures
You and them say that you're better off
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
Who do you think that you are
Who do you think that you are
Let me ＿ let me ＿
Who do you think that you are
Ooohh
Who do you think that you are
Could you waste my time
Who do you think that you are
Who do you think that you are
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
(Ah yeah yeah yeah)
Who do you think that you are
Who do you think that you are
Eh ehh who do you think that you are
Yeah
Who do you think that you are"
1017,Girl,Alexander 23,"Hey I know we just met but
Girl tell me all of your secrets
From the darkest to the deepest uh
I would love to know
What's underneath those curls
I've got 21 questions
How could someone of your essence uh
End up in my arms
I'm not gonna lie to you
I'm a little suspicious
Are you really mine
Or are you someone else's missus?
This feels way too good to be true
And when that's the instance
It usually is usually is is is
Girl tell me all of your secrets
From the darkest to the deepest uh
I would love to know
What's underneath those curls
I've got 21 questions
How could someone of your essence uh
End up in my arms
You left me a voicemail
Didn't know I had a voicemail
Now I listen to it
When I wanna hear your voice girl
You're my favorite type of smell
That I have ever inhaled
You know you're a star
Know you're a star star star
Girl tell me all of your secrets
From the darkest to the deepest uh
I would love to know
What's underneath those curls
I've got 21 questions
How could someone of your essence uh
End up in my arms
Baby bring the beat back in
Girl girl girl girl
Girl g g girl girl
End up in my"
1018,no good at love,Zachary Knowles,"I know we left some things unsaid
I try my best to forget about it
I'm in my head my life's a mess
To tell the truth I still think about it

I'm not a bad guy, I gotta bad side
And I'm sorry that I hurt you
I should keep quiet, I'm done tryin'

You were so good for me
It's the same old stories
I always go and burn things to the ground
Know I didn't mean to
But you know I need you
Cause I care too much so I mess things up
Guess that I'm no good no good at love

It's hard to know which way to go
I fall apart when I think about you
Apologize a thousand times I couldn't change your mind but

I'm not a bad guy, I gotta bad side
And I'm sorry that I hurt you
I should keep quiet, I'm done tryin'

You were so good for me
It's the same old stories
I always go and burn things to the ground
Know I didn't mean to
But you know I need you
Cause I care too much so I mess things up
Guess that I'm no good no good at love

Ooooooo
You probably still think that I'm a wreck
Ooooooo
You're right

You were so good for me
It's the same old stories

You were so good for me
It's the same old stories
I always go and burn things to the ground
(To the ground)
Know I didn't mean to
But you know I need you
Cause I care too much so I mess things up
Guess that I'm no good no good at love



...*"
1019,See You,Johnny Orlando,"I was with my friends
We missed the last train
Ran into your friends
And they pretended
Like nothing had changed
Like everything’s alright


I shoulda texted
Before I called you
I sent you a message
Maybe you missed it
Or it never went through
But it’s been one of those nights


Oh I know it’s late and you hate that I do this
Maybe it’s foolish but....

I don’t wanna talk about us
I just wanna talk about how you’ve been lately
I don’t wanna get my hopes up
Thinking that we’ll ever be together someday
I don’t need anything from you
And I know it’s a little too soon
But you and I you and I you and I you and I loved once
And I just wanna see you



Nobody said this
Would ever be easy
The way that we left it
Would have such an influence on me
Wish I could turn back time


Oh I know it’s late and you hate that I do this
Maybe it’s foolish but....


I don’t wanna talk about us
I just wanna talk about how you’ve been lately
I don’t wanna get my hopes up
Thinking that we’ll ever be together someday
I don’t need anything from you
And I know it’s a little too soon
But you and I you and I you and I you and I loved once
And I just wanna see you
I just wanna see you
I just wanna see you
I just wanna see you
I just wanna see you


Oh I know it’s late and you hate that I do this
Maybe it’s foolish but....



I don’t wanna talk about us
I just wanna talk about how you been lately
I don’t wanna get my hopes up
Thinking that we’ll ever be together someday
I don’t need anything from you
And I know it’s a little too soon
But you and I you and I you and I you and I loved once
And I just wanna see you
I just wanna see you
I just wanna see you"
1020,change ur mind,Sarcastic Sounds,"I'm never gonna change your mind
And I won't ever treat you right
Never forget me, heaven accept me
I'll just go
I'm never gonna change your mind
And I won't ever treat you right
Never forget me, heaven accept me
I'll just go, goodbye

I thought I loved you
But I realized I don't want to
Sometimes we think ahead of life
I'm telling you it don't feel right
And even if it was good
I didn't feel the way I should
To give you all that you deserve
But you took it bad and now I'm hurt

I say that's fine, you know I
Lie to keep it cool, but we'll keep being fools
So I hope you're okay, won't tell your
Face 'cause you don't care, 
and I know you wanna think that's fair, whoa

I'm never gonna change your mind
And I won't ever treat you right
Never forget me, heaven accept me
I'll just go
I'm never gonna change your mind
And I won't ever treat you right
Never forget me, heaven accept me
I'll just go

The first time that we met 
I thought you were the one
We were dancing at 2 AM until we saw the sun
You walked into my heart, but
Hearts don't always end up in the right place
I said goodbye to the thing that I thought I loved
I can't go back to the kiss where it all begun
I see the hurt in your face and
I wish that I could wipe it all away, and

And I tried so hard to want this
Love we're hanging on, 
but now I'm giving up, so
Trust me when I say that I've done
All that I could do, 
and maybe we're both just fools,
 and I know

I'm never gonna change your mind
And we won't ever get this right
Never forget me, heaven accept me
Just let go, oh
I'm never gonna change your mind
And I won't ever treat you right
Never forget me, heaven accept me
I'll just go, goodbye...



...*"
1022,already done,John K,"You came into focus
I drowned in your ocean
And I didn't notice baby how deep
Like paint to a picture
Or words to a x-x-scripture
That came off and whispered
You were made for me
But you can't be all by yourself
The second you left you were somebody else's
I can't forget how I felt when you were gone
Now you show up at my doorstep
And you want my love
And you're sorry that you hurt me
With the things you've done
And I know I would've run right back
To you last month
To hear you say I'm the one
But fuck it I'm already done
With the nights that you'd ignored me
'Cause you're on your phone
Say you love me but you showed me
That you really don't
Now you want me but it's only
'Cause you're all alone
Yeah you say I'm the one
But fuck it I'm already
I should've noticed (Yeah)
Oh I ignored all the signs that were there
All my emotions got the best of me
Now it's clear that
You can't be all by yourself
The second you left you were somebody else's
I can't forget how I felt when you were gone
But fuck it I'm already done
Now you show up at my doorstep
And you want my love
And you're sorry that you hurt me
With the things you've done
And I know I would've run right
Back to you last month
To hear you say I'm the one
But fuck it I'm already done
With the nights that you'd ignored me
'Cause you're on your phone
Say you love but you showed me
That you really don't
Now you want me but it's only
'Cause you're all alone
Yeah you say I'm the one
But fuck it I'm already done
Done done done done
I'm already
Done done done (Oh oh oh oh)
You can't be all by yourself
The second you left
You were somebody else's
How could you do that
To someone that you love?"
1024,The Way,전소미,"I was your red balloon tied to you
With pretty ribbon
And pretty words kept me there 
You start to think it's all real
And maybe we're one in a million
And maybe love isn't unfair

If I had known that 
Sunrise would have turned rain in the afternoon
I would've never showed up
If I had known the blue skies 
would have turned gray
Then the honeymoon 
would have never meant so much

Baby the way you left me ruined everything
Yeah, baby the way you left me 
ruined everything
And everything and everything
Made me crazy 
how all the perfect times are turning 
into one bad dream
Baby the way you left me ruined everything
And everything and everything

Brings me back
Back to you
Stories that we wrote together
Moves so fast, gone too soon
Sometimes I wish I could
Rip out the pages, write a new ending
One with the lighter, shade of blue

If I had known that
Sunrise would have turned rain in the afternoon
I would've never showed up
If I had known the blue skies 
would have turned gray
Then the honeymoon 
would have never meant so much

Baby the way you left me ruined everything
Yeah, baby the way you left me 
ruined everything
And everything and everything
Made me crazy 
how all the perfect times are turning 
into one bad dream
Baby the way you left me ruined everything
And everything and everything"
1025,Flying on Faith,청하,"You're exactly what you're meant to be
Oh no there ain't nothing wrong with you
I lift you up so that you can see
Oh what your ex has done to you
I always treat you different
So why are you judging me baby
I think the scars are healin' then
Oh but the feelings back again
I'm out of luck out of time
I've been out of my mind
Now you left but you still
Can't leave her behind
When I'm speaking in
A voice that you hear isn't mine
You said gimme some time
Can't you see that I'm trying
She keeps weighing us down
I keep wondering if you wanna stay
Can't seem to get us off the ground
But I keep trying to fly on faith
No matter what you say
You got me flying on faith yeah
No matter what you say
You got me flying on faith
I let you tell me what's wrong with me
Oh when I don't take it out on you
But when I tell you what's wrong with you
Oh boy you always got an attitude
I always treat you different
So why are you judging me baby
I think the scars are healing then
Oh but the feelings back again
I'm out of luck out of time
I've been out of my mind
Now you left but you still
Can't leave her behind
When I'm speaking in
A voice that you hear isn't mine
You said gimme some time
Can't you see that I'm trying
She keeps weighing us down
I keep wondering if you wanna stay
Can't seem to get us off the ground
But I keep trying to fly on faith
No matter what you say
You got me flying on faith yeah
No matter what you say
You got me flying on faith
I'm out of luck out of time
I've been out of my mind
Now you left but you still
Can't leave her behind
When I'm speaking in
A voice that you hear isn't mine
You said gimme some time
Can't you see that I'm trying
She keeps weighing us down
I keep wondering if you wanna stay
Can't seem to get us off the ground
But I keep trying to fly on faith
No matter what you say
You got me flying on faith yeah
No matter what you say
You got me flying on faith
No matter what you say
You got me flying on faith yeah
No matter what you say
You got me flying on faith"
1026,Better,몬스타엑스(Monsta X),"You stay on the Westside
Don't get out your mind
From the 213 westcoast royalty
I smiled on the upside
You've held on the lifestyle
What a tragedy
I know I'm out of my mind
And I'm stuck in my head
And you're out of my league
And I'll never fall again
But we both know why
It ain't different this time just know
I never ever meant to drag you down
You're the only reason I'm here now
It's hard to change I'm trying babe
It hurts 'cause
I know I will never get any better
Don't make me beg
Don't walk away
I need you
'Cause I know I will never get any better
I need you ooh ooh
I can never be single
Unless you say so
There's a part of me I wish you didn't see
But I love your patience
I ain't gotta waste it
When I fucked up wasted
I know I'm out of my mind
And I'm stuck in my head
And you're out of my league
And I'll never fall again
But we both know why
It ain't different this time just know
I never ever meant to drag you down
You're the only reason I'm here now
It's hard to change I'm trying babe
It hurts 'cause
I know I will never get any better
Don't make me beg
Don't walk away
I need you
'Cause I know I will never get any better
I need you ooh ooh"
1027,Seven (feat. Latto) - Clean Ver.,정국,"Weight of the world on your shoulders
I kiss your waist and ease your mind
I must be favored to know ya
I take my hands and trace your lines

It's the way that we can ride
It's the way that we can ride
Think I met you in another life
So break me off another time

You wrap around me and you give me life
And that's why night after night
I'll be lovin' you right

Monday Tuesday Wednesday Thursday Friday 
Saturday Sunday (a week)
Monday Tuesday Wednesday Thursday Friday
Seven days a week
Every hour every minute every second
You know night after night
I'll be lovin' you right
Seven days a week

You love when I jump right in
All of me I'm offering
Show you what devotion is
Deeper than the ocean is
Wind it back I'll take it slow
Leave you with that afterglow
Show you what devotion is
Deeper than the ocean is

It's the way that we can ride
It's the way that we can ride
Think I met you in another life
So break me off another time

You wrap around me and you give me life
And that's why night after night
I'll be lovin' you right

Monday Tuesday Wednesday Thursday Friday
Saturday Sunday (a week)
Monday Tuesday Wednesday Thursday Friday
Seven days a week
Every hour every minute every second
You know night after night
I'll be lovin' you right
Seven days a week

Monday Tuesday Wednesday Thursday Friday 
Saturday Sunday (a week)
Monday Tuesday Wednesday Thursday Friday
Seven days a week
Every hour every minute every second
You know night after night
I'll be lovin' you right
Seven days a week

Tightly take control
Tightly take his soul 
Take your phone and put it in the camera roll 
Leave them clothes at the door
What you waiting for, 
better come and hit ya goals 
He jump in it both feet
Going to the sun-up, we ain't getting no sleep 
Seven days a week, seven different sheets, 
seven different angles 
I can be your fantasy  

Open up say ahhh 
Come here baby let me swallow your pride 
What you on I can match your vibe 
Hit me up and I'mma Cha Cha Slide

You make Mondays feel like weekends 
I make him never think about cheatin'
Got you skipping work and meetings, let's sleep in
 
Seven days a week
Monday Tuesday Wednesday Thursday Friday 
Saturday Sunday (a week)
Monday Tuesday Wednesday Thursday Friday
Seven days a week
Every hour every minute every second
You know night after night
I'll be lovin' you right
Seven days a week

Monday Tuesday Wednesday Thursday Friday 
Saturday Sunday (a week)
Monday Tuesday Wednesday Thursday Friday
Seven days a week
Every hour every minute every second
You know night after night
I'll be lovin' you right
Seven days a week"
1028,What If,에릭남(Eric Nam),"My pride gets in the way sometimes
It had me biting my tongue
when you said goodbye
My fault I let you out my life
I needed time to cool off
Don't wanna let this slide
I wanna make this right
When I'm missing you every night
I feel it sink in
And I start thinking
What if you're the only one
that I ever needed
What if I had stopped you
When you said you were leaving
No won't let you go
What if this is something
that I'll never get over
Talking to my friends
and they're all saying
I told you so
Can't let you go
I wanna make this right
Tell you all the things
I know I shoulda told you
When you were closer
Cause I keep thinking
What if you're the only one
that I ever needed
What if I had stopped you
When said you were leaving
No can't let you go
I can't help but wonder
where your head and heart is
Maybe that's the reason
why I'm scared of calling
Oh did you find someone new
Or do you still miss it too
But if I'm being honest
I wanna make this right
When I'm missing you every night
I feel it sink in
And I start thinking
What if you're the only one
that I ever needed
What if I had stopped you
When you said you were leaving
No won't let you go
What if this is something
that I'll never get over
Talking to my friends
and they're all saying
I told you so
Can't let you go
I wanna make this right
Tell you all the things
I know I shoulda told you
When you were closer
Cause I keep thinking
What if you're the only one
that I ever needed
What if I had stopped you
When you said you were leaving
No can't let you go
I can't help but wonder
where your head and heart is
Maybe that's the reason
why I'm scared of calling"
1029,GOT MY NUMBER,몬스타엑스(Monsta X),"If you need someone
Who can love you while he's gone
Baby you got my number
Got my number oh
When you realize
It ain't him that's on your mind
Baby you got my number
Got my number oh
Three dots tryna tell me  (Yeah yeah)
Trying hard not to text me (Yeah yeah)
Is it 'cause your bed is empty? (Yeah yeah)
Is it right there and you can't see?
(Yeah yeah)
Everybody wants what they want
Love who they love
I wouldn't judge and I can keep a secret so
If you need someone
Who can love you while he's gone
Baby you got my number
Got my number oh
When you realize it ain't him
That's on your mind
Baby you got my number
Got my number oh
So who you gonna call
When you want to do
Them things that he won't do?
Baby you got my number
Got my number oh
So who you gonna call
When you want to do
Them things that he won't do?
Baby you got my number
Got my number oh
Nobody needs to be lonely (Yeah yeah)
Just say that word
And you won't be (Yeah yeah)
'Cause I don't want to turn up
Your heartbeat (Yeah yeah)
And if you got dials baby
No need (Yeah yeah)
Everybody wants what they want
Love who they love
I wouldn't judge
And I can keep a secret so
If you need someone
Who can love you while he's gone
Baby you got my number
Got my number oh
When you realize it ain't him
That's on your mind
Baby you got my number
Got my number oh
So who you gonna call
When you want to do them things
That he won't do?
Baby you got my number
Got my number oh
So who you gonna call
When you want to do them things
That he won't do?
Baby you got my number
Got my number oh"
1030,Better Things,aespa,"Oh Got better things
to do with my time
Better things
to do with my time
Do with my time than you
Oh I got better things
to do with my time
Better things
to do with my time
Do with my time

I wasn't ever sure
that I loved you
But I was always sure
you would let me down
I wasn't ever sure
if I'd trust you
But I'm so goddamn sure
my energy is
just too precious to waste
So now you, now you wanna

Know me, wanna know me
You wanna know all about me,
wanna know about me
But he can't have me
Cuz I left him alone
You know you wanna know me,
you wanna know me
You wanna know all about me,
wanna know about me
But he can't have me
Cuz I'm gone no no know

That I - I got better things
to do with my time
Better things
to do with my time
Do with my time than you
Oh I got better things
to do with my time
Better things
to do with my time
Do with my time
Break it down

Oh Better things
to do with my time
Better things
to do with my time
Do with my time than you
Yes

Wasn't ever sure
if I loved you
But I was always sure
you would have loved me back
You had me right right right
at my weakest Yeah
Now you're hurting
I can see you're mad
cuz you're never gonna get
that back now
I know you wanna

Know me, wanna know me
You wanna know all about me,
wanna know about me
But he can't have me
Cuz I left him alone
(I left him alone)
I know you wanna know me,
wanna know me
You wanna know all about me,
wanna know about me
But he can't have me
Cuz I'm gone no no know

That I - I got better things
to do with my time
Better things
to do with my time
Do with my time than you
Oh I got better things
to do with my time
Better things
to do with my time
Do with my time
Break it down

I'm sorry that it hurts you
No I'm sorry I ain't sorry
aespa big girls making money
aespa you're our number 1 fan now
You can only see me at our
Sold out shows (Sold out show)
Will I ever go back (No)
Will I ever trip up (No)
Will I ever pull up on him (No)
Watch and see bout to
throw another rhythm on him
(Oh That I)

Ah Got better things
to do with my time
Better things
to do with my time
Do with my time than you (Yes)
Oh I got better things
to do with my time
Better things
to do with my time
Do with my time
Break it down

I got better
things to do
with my time
I got better
things to do
with my time

I'm sorry that it hurts you
No I'm sorry I ain't sorry
aespa big girls making money
aespa you're our number 1 fan now
You can only see me at our
Sold out shows (Sold out show)
Will I ever go back (No)
Will I ever trip up (No)
Will I ever pull up on him (No)
Watch and see bout to
throw another rhythm on him"
1031,Fireflies,NCT DREAM,"Tell me bout your dreaming
I believe I was there too
I could sense your breathing
Lying in a different room
Cuz laws of the universe
Always there to observe
You shimmer
Your inner compass is taking you there
I'll be your beacon illuminate
While you on your way
Girl I've been there too
Don't be afraid tonight afraid tonight
Just know you never be lonely
I know it's hard sometimes
To see the light
But you and I keep on dreaming
(Come on)
We gon' light it up
Light it up now darling
We can make the stars align
We gon' light it up
Light it up now we sparkling
Brighter than the fireflies
Think it then believe it
And truth'll find its way
I know that you'll see it
If you come with me
(Alright alright hey)
Show you what it's all about
Now we're gonna go all out
Don't gotta sing the blues
If you ever need me shout
I'll always be around
Girl I've been there too
Don't be afraid tonight afraid tonight
Just know you never be lonely
I know it's hard sometimes to see the light
But you and I keep on dreaming
We gon' light it up
Light it up now darling
We can make the stars align
We gon' light it up
Light it up now we sparkling
Brighter than the fireflies
We gonna light it up
Look how we shining now
You know it's only love
Brighter than the fireflies
Light it up
Light it up
Like it's the first day of our lives
Fireflies fireflies
They see us dancing in the sky
We gon' light it up
Light it up now darling
We can make the stars align
We gon' light it up
Light it up now we sparkling
Brighter than the fireflies
(Keep shining)
We gonna light it up
Look how we shining now
You know it's only love
Brighter than the fireflies
Fireflies"
1032,Good Love,카드(KARD),"Whoa
I got that good good love that good good love
Whoa
I got that good good love good love
Baby you could be my locksmith (What what)
Boy you got that key to my heart (What what)
Cuz you and I we got the right fit baby
Give me all that love Give me all that love yeah
Oh boy you're special get youz a medal
You can be my treasure you can be my better half
Oh boy I need you right now now now
Just give me all that love
Give me all that love yeah
Fake ones given no love (Yeah)
You a real but you know (Uh huh)
Takes one to know one
What I'm tryna say is I'm the one
Some things need addressing
Like that beauty you possessing yeah
You got it all 360
Got a man damn near obsessing like
Every breath I breathe tonight
I'm gonna take you right by your side
And when I'm lookin deep in your eyes
I'm gonna see that you're doing fine
Cuz I'll give you that good good love
(That good good love)
I've got that good good love (That good good love)
And when you sleep tonight
I know you're gonna dream about all of my
All of my good good love
Love one in a Milly
Oo I'm in my feelings yeah yeah
Think I need cuff it
This ain't just a quickie yeah yeah
Exes got too toxic I won't make that mistake
Treat you like you'll never be replaced
Good love make em wish they can relate
I'll make you say
Oh boy you're special get youz a medal
You can be my treasure you can be my better half
Oh boy I really need you right now now now
Just give me all that love give me all that love yeah
You was just my type
You knocking me off my feet aw yeah yeah
Let me light your fire ya ya
You know that I'm all that you need yeah
Every breath I breathe tonight
I'm gonna take you right by your side
And when I'm lookin deep in your eyes
I'm gonna see that you're doing fine
Cuz I'll give you that good good love
(That good good love)
I've got that good good love
(That good good love)
And when you sleep tonight
I know you're gonna dream about all of my
All of my good good love
Told myself that I wouldn't fall in love again
Fall in love again yeah
I know what you done went through
Give loving yes I intend to
Don't you worry baby I got you
I'll be there with every step and every breathe I
Every breath I breathe tonight
I'm gonna take you right by your side
And when I'm lookin deep in your eyes
I'm gonna see that you're doing fine
Cuz I'll give you that good good love
(That good good love)
I've got that good good love
(That good good love)
And when you sleep tonight
I know you're gonna dream about all of my
I got that good good love
Whoa
I got that good good
Whoa
I got that good good
Whoa
I got that good good
You know I got it got it
I got that good good love"
1033,Darl+ing,세븐틴(SEVENTEEN),"You know without you I'm so lonely
When you're not here 911 calling
Into your heat again I'm diving
Darling you Darling you baby
Fighting round in circles where is the way out
'Cause I know that our love was
hotter than the sun
Yeah the taste of this tequila I'm drinking now
Isn't bitter than my heart
(If you know this)
I want to know our problem blood type or DNA
Friends see my feed and worry
do you babe? Yeah
Been waiting for your call every night
But I can't wait no more
Dialing you-u-u sorry darling you
You know without you I'm so lonely
When you're not here 911 calling
Into your heat again I'm diving
Darling you Darling you baby
You know without you I'm so lonely
If you won't be here 911 calling
Falling to you I'm always diving
Darling you Darling you baby
Darling with me under the sun
I know that you're my one
I don't wanna let you go
I can't think of being alone
What am I supposed to do
And I gotta let you know
You got my heart like it's yours
Don't wanna say goodbye
(If you know this)
I want to know our problem blood type or DNA
Friends see my feed and worry
do you babe? Yeah
Been waiting for your call every night
But I can't wait no more
Dialing you-u-u sorry darling you
You know without you I'm so lonely
When you're not here 911 calling
Into your heat again I'm diving
Darling you Darling you baby
You know without you I'm so lonely
If you won't be here 911 calling
Falling to you I'm always diving
Darling you Darling you
I see you you see me
I care for you you care for me
We can be all we need
Promise I won't take you for granted never
I'ma treat you better (I'ma treat you better)
I'ma see you better (I'ma see you better)
So honey now come into my arms yeah
Kiss me baby
Kiss me baby
You know without you I'm so lonely
When you're not here 911 calling
Into your heat again I'm diving
You know without you I'm so lonely
If you won't be here 911 calling
Falling to you I'm always diving
Darling you Darling you baby"
1034,Bet You Wanna (Feat. Cardi B),BLACKPINK,"BLACKPINK
Cardi

Tell me where you wanna go
I’ll meet you with my bags at the door

(Ah I’m gon’ make you go blind
Every time I walk my hips they don’t lie)

Take me to your paradise
‘Cause I don’t wanna wait anymore

(Ah I’ll say it one more time
Every time I walk my hips they don’t lie)

You wanna touch wanna touch
Of course you wanna
You wanna run with my love
I know you wanna
From the club to the tub
You said you wanna
Give me an all night hug I bet you wanna

I bet you wanna
I bet you wanna
I bet you
I bet you
I bet you wanna, I bet you wanna, I bet you wanna

Something bout me’s takin you higher
And you ain’t ever gonna come down
(You ain’t ever, you ain’t ever)

I’m lighting your fire
And it ain’t ever gonna go out
(It ain’t ever, it ain’t ever)

Take the car keys 
Drive me crazy
Cardi a good catch 
But you gotta chase me
Grab my waist line but don’t ever waste me
Turn on please me but don’t ever play me 
One of a kind
You can’t replace me 
Time to shine I bust down the AP
The stakes is higher
Let’s do what we both desire
On god like I’m in the choir
I bet you if you make me sweat I’ll still be on fire

You wanna touch wanna touch
Of course you wanna
You wanna run with my love
I know you wanna
From the club to the tub
You said you wanna
Give me an all night hug I bet you wanna

I bet you wanna
I bet you wanna
I bet you
I bet you
I bet you wanna, I bet you wanna, I bet you wanna

Something bout me’s takin you higher
And you ain’t ever gonna come down
(You ain’t ever, you ain’t ever)

I’m lighting your fire
And it ain’t never gonna go out
(It ain’t ever, it ain’t ever)

If you want me 
Better bet higher
Wanna look down 
Up in the sky ahh
(Higher higher higher higher high
Boy better take it up so damn high)

Lookin so thick 
Make you desire
I’m a whole bit
Keep you up higher
(Higher higher higher higher high)

Something bout me’s taking you higher
And you ain’t ever gonna come down
(You ain’t ever, you ain’t ever)

I’m lighting your fire
And it ain’t ever gonna go out
(It ain’t ever, it ain’t ever)

Something bout me’s taking you higher
And you ain’t ever gonna come down
(You ain’t ever, you ain’t ever)

Bet you wanna love this ahhh"
1035,Boys Like You,ITZY (있지),"Why you calling me up saying sorry again
Already told you we're done
What didn't you get?
Don't forget you're the one 
that tried to get with my friends
the end the end the end the end

Well you must be going crazy 
thinking I'll be back, I'm sorry
Cause you're crying like a baby 
but do I look like your mommy?
Take a look into that mirror 
if you wonder why you lost me
gotta sit down and shut up
you did it to yourself

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me, Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)

I see through sweet little lies and every excuse
when you start every fight, the blame is on you
one red flag and I'm gone already onto
the next the next the next

well you must be going crazy
thinking I'll be back, I'm sorry
cause you're crying like a baby 
but do I look like your mommy?
take a look into that mirror 
if you wonder why you lost me
gotta sit down and shut up
you did it to yourself

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me, Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
I don't fall for boys like you (I don't fall for)

You can raise your voice, 
but know that you have no choice
don't care what you do (you)
You can raise your voice, 
but know that you have no choice
don't care what you do (you)

so turn around, walk away
you made ur bed, so u gotta lay
get outta my way

Boy, gonna diss me? Boy, I'm so pissed
Boy, gonna miss me. Boy, you are dismissed
Cuz I don't fall for boys like you (I don't fall for)
Cuz I don't fall for boys like you (I don't fall for)
Boy, wanna date me? Boy, outta date, yeah
Boy, wanna “What? No!” Boy, outta my way
Cuz I don't fall for boys like you (I don't fall for)
Cuz I don't fall for boys like you (I don't fall for)

You can raise your voice, 
but know that you have no choice
don't care what you do (you)
You can raise your voice, 
but know that you have no choice
don't care what you do (you)

Oh you"
