,노래제목,가수,가사
542,어쩌다 보니,DAY6 (데이식스),"일부러 힘들어도 참았어
네가 너무 보고 싶을 때
너의 집 앞으로
발길이 향할 때
Oh no
일부러 치다가도 지웠어
이미 외워버린 네 번호
아무리 지워도
잊혀지지 않아서
Oh no
그렇게 시간은 흘렀고
어느새 나도 모르게
너에게 벗어나
혼자 서게 되었어
어쩌다 보니
난 널
조금씩 잊어가고
있던 거야
멈추지 않을 듯한
아픔 속에서
그게 어쩌다 보니
난 널
서서히 버려 내고
있던 거야
이렇게 살다 보면
지워지겠지
어찌하다 보면 다
일부러 정신 없이 살았어
아무렇지 않은 척해도
혼자 있을 때면
너무 생각나서
Oh no
일부러 괜찮은 척 웃었어
웃다 보면 괜찮을까 봐
그러다 보면
정말 웃을 수 있을까 봐
Oh no
그렇게 시간은 흘렀고
어느새 나도 모르게
너에게 벗어나
혼자 서게 되었어
어쩌다 보니
난 널
조금씩 잊어가고
있던 거야
멈추지 않을 듯한
아픔 속에서
그게 어쩌다 보니
난 널
서서히 버려 내고
있던 거야
이렇게 살다 보면
지워지겠지
어찌하다 보면
결국엔 상처가
아물어 버릴지 몰라 전혀 몰라
다 괜찮아질 거야
I don't need you
어쩌다 보니
난 널
조금씩 잊어 가고
있던 거야
멈추지 않을 듯한
아픔 속에서
그게 어쩌다 보니
난 널
서서히 버려 내고
있던 거야
이렇게 살다 보면
지워지겠지
어찌하다 보면 다"
543,너 그리고 나 (NAVILLERA),우주소녀,"(Drop)
알 수 있었어 널 본 순간
뭔가 특별하다는 걸
눈빛 만으로도 느껴지니까
마음이 움직이는 걸
나비처럼 날아 나나나 나빌레라
바람아 바람아 불어라
훨훨 날아가
너에게로 다가갈 수 있도록
진심을 담아
I'm landing on you
새롭게 시작해 볼래
너 그리고 나 사랑을 동경해
앞으로도 잘 부탁해
모아둔 마음을 주겠어
그리고 나 마냥 기다리진 않을래
(Drop it now)
Like Butterfly 꽃피워
(oh we oh we oh we oh we)
나 나 나 나 나 나빌레라
(oh we oh we oh we oh we)
영원해 너 그리고 나
Nanana 나비처럼 날아 나빌레라
지울 수 없는 향기를 남길래 난
또 다른 선율
독 같은 Perfume
all of a tremble
(똑바로 봐 다 뺏어)
너 그리고 나
더 물들여가 날
위기를 모면하고 drop it now ya
세계를 스쳐갈 My wings
You can call me 'oh my queen'
꽃처럼 피어나 나나나 나빌레라
더 멀리 퍼져가 나나나 나빌레라
세상 물들여 내 향기로
소리 질러 좀 더 크게
서서히 높게 우린 떠올라
새롭게 시작해 볼래
너 그리고 나 사랑을 동경해
앞으로도 잘 부탁해
모아둔 마음을 주겠어
그리고 나 마냥 기다리진 않을래
바라고 바랐던 이 순간에
항상 내 곁에 있어준 너와 함께
나 언제나 그래왔듯 다시 또 이루리라
(Pit a pat)
새롭게 시작해 볼래
너 그리고 나 사랑을 동경해
앞으로도 잘 부탁해
모아둔 마음을 주겠어
그리고 나 마냥 기다리진 않을래
(Drop it now)
Like Butterfly
꽃피워
(oh we oh we oh we oh we)
나 나 나 나 나 나빌레라
(oh we oh we oh we oh we)
영원히 이대로 기억해
너 그리고 나"
544,너로피어오라 (Flowering),달의하루,"녹아든 시선에 갇혀 있는 건
내가 나였던 경계선일 뿐
무서워 하지 않아도 돼요
가여워 심장을 잃은 채로
살아서 환상을 보고 있어
누군가의 숨을 들고 멍하니
안심하는 걸 불안해 하는 나를 홀려
네가 빛남에 내 어둠이 눈에 밟혀
가장 깊은 시간속에 가라앉게 해
나를 닿게 해
그래 닿는 것은
나여야 돼 닿는 건 나여야 돼
절망은 아리고도 찬란했던 흔한 인간사
너야만 해 닿는 건 너야만 해
어차피 한 마디만 벗겨내면 비어있대요
비주류적으로 전심전력으로
격정적으로
기회주의적으로 절치부심으로
원색적으로
감정의 끝 마딜 붙들고 매달렸어
끝낼 줄 알아야만 시작할 수 있어
뒤집어 쓴 가면을 벗기 시작하니?
인생의 마지막 순간이라는 뜻은 아냐
어두워질 뿐이야 칠흑같이
색 바랜 날에 갇힌 나를
흘려 보낼게 흐려지기 전에
넌 보이지 않는 것을 믿지
난 만질 수 없는 걸 믿어
그저 서로를 무너뜨려 가
사라져 가는 건
너야만 해 가는 건 너야만 해
시들어 갈 뿐인 추억 위에 화관을 씌우자
나여야 해 남는 건 나여야 해
이제는 낡아버린 우리의 봄을 사가세요
비주류적으로 전심전력으로
격정적으로
기회주의적으로 절치부심으로
원색적으로
만월에 다시 피어난
악에 받친 선의 아래에
나여야 돼 닿는 건 나여야 돼
아팠으나 찰나였던 흔한 인간사
너야만 해 닿는 건 너야만 해
어차피 한 마디만 벗겨내면 비어있대요
비주류적으로 전심전력으로
격정적으로
기회주의적으로 절치부심으로
원색적으로
나인 그대로 피어나고 싶어
가장 바라고 가장 두려운 것은
빌린 모습으론 가질 수 없어
나인 그대로
나인 그대로"
545,거울아,VIVIZ (비비지),"날이 밝도록 잠이 못 든 채로
머릿속이 엉켜버린 느낌이야
억지로 미소를 지어 봐도
못난 내 모습에 자꾸 화가 나 짜증이 나
초라한 눈물만
저 거울은 알고 있을까
어서 내게 정답을 알려줘
수많은 길을 헤매고 헤매다
세상에 혼자 남겨진 나야
어둠이 깊어 가면
거울이 날 비추면
그 안에 갇혀 있던 또 다른 날 찾을 거야
자꾸 상처가 자라서 두려움에 난 지쳐가
거울아 내게 보여줘
꿈이라도 좋아 난
La de la il la
거울 속에 웃는 내 모습
La la de la il la
초라해진 내 모습
언제쯤이었을까
행복했던 추억
너무도 멀리 왔나 봐 흐려진 기억
누가 날 위로해줄까
누가 날 안아 줄까
혼자 견뎌 내긴 아직 어린데
저 거울은 알고 있을까
어서 내게 정답을 알려줘
수많은 길에 넘어지고 다쳐서
세상에 혼자 남겨진 나야
어둠이 깊어 가면
거울이 날 비추면
그 안에 갇혀 있던 또 다른 날 찾을 거야
자꾸 상처가 자라서 두려움에 난 지쳐가
거울아 내게 보여줘
꿈이라도 좋아 난
이제 더는 한 발짝도 움직일 수 없는걸
차갑고 무섭기만 한 저 세상속에서
내가 뭘 할 수 있을까
자신이 없는 걸
어둠이 깊어 가면
거울이 날 비추면
그 안에 갇혀 있던 또 다른 날 찾을 거야
자꾸 상처가 자라서 두려움에 난 지쳐가
거울아 내게 보여줘
꿈이라도 좋아 난
La la de la il la
거울 속에 웃는 내 모습
La la de la il la
초라해진 내 모습"
546,괴도 (Danger),태민 (TAEMIN),"넌 철저해 나 아니면 절대 너를 못 당해
난 담을 넘고 
Bbam bbam bbam bbam
bbam bbam bbam
철벽같은 너의 맘을 열어 Uh

나타날 땐 바람처럼 사라질 땐
연기처럼 너의 눈을 속이고
다가갈 땐 꽃잎처럼 파고들 땐
가시처럼 네 심장을 노리고

Danger
오늘 밤에 오늘 밤에 
오늘 밤에 오늘 밤에
Danger
널 훔쳐 가요 훔쳐 가요 훔쳐 가요

Stay 손끝이 널 따라간 순간
세상에서 너만 빛나
Stay 어둠이 다 삼켜버린 밤
It's my show time

Danger
나와 함께 나와 함께 
나와 함께 나와 함께
Danger
사라져요 사라져요 
사라져요 사라져요

난 신중해 내 타깃은 
오직 하나뿐인데
난 초를 세고 
Bbam bbam bbam bbam
bbam bbam bbam
완벽했던 나의 시나리오 Uh

바라볼 땐 미로처럼 잡았을 땐 
모래처럼 시간은 더 흐르고
머릿속엔 안개처럼 흐트러진 
퍼즐처럼 알다가도 모르고

Danger
오늘 밤에 오늘 밤에 오늘 밤에 오늘 밤에
Danger
널 훔쳐 가요 훔쳐 가요 훔쳐 가요

Stay 투명한 네 함정 속에 난
다시 한 번 몸을 던져
Stay 너만이 날 볼 수 있는 밤
It's my show time

Danger
나와 함께 나와 함께 
나와 함께 나와 함께
Danger
사라져요 사라져요 
사라져요 사라져요

Danger 너는 전부 알고 있어
Oh babe yeah
또 나를 움직여 조종하고 있어
Oh babe yeah

Danger
오늘 밤에 오늘 밤에 
오늘 밤에 오늘 밤에
Danger
널 훔쳐 가요 훔쳐 가요 
훔쳐 가요 훔쳐 가요
Danger
나와 함께 나와 함께 
나와 함께 나와 함께
Danger
사라져요 사라져요 
사라져요 사라져요

Stay 모든 게 네 계획 대로야
진실은 네 손에 있어
Stay 세상을 다 가진듯한 밤
It's my show time

Danger
오늘 밤에 오늘 밤에 
오늘 밤에 오늘 밤에
Danger
널 훔쳐 가요 훔쳐 가요 
훔쳐 가요 훔쳐 가요
Danger
나와 함께 나와 함께 
나와 함께 나와 함께
Danger
사라져요 사라져요 
사라져요 사라져요"
547,신세계 (New World),온앤오프(ONF),"계속 달려 지칠 땐 말해
내 숨을 나누어 너에게 줄게
뒤돌면 안돼 네 두려움을 먹고사는
어둠이 우릴 쫓고 있으니
너와 나의 중력이 더 커져가면
궤도는 바뀔 수 있어
이론을 뒤엎고 상식을 넘어
새로운 차원의 세계로
우린 갈 수 있을거야
약속 했던 건 지키고 싶어
내가 너의 어둠을 밝혀줄거야
우린 간다 신세계로 Higher
우린 간다 신세계로 Higher
너와 나의 미래
두근대는 너의 맘을 믿어 (믿어)
슬픈 이야기는 없을 거야 (Never)
함께면 돼 신세계로 Fly High
그 누구에게도 닿지 않은 곳
우리 둘만 아는 곳으로 가야
우리가 원하던 모습으로 남을 것 같아
불행하지 않기 위해
We need to be happy
So need to change everything
누가 더 나빠야 이긴 걸까
이 세계는 뒤틀렸어
사랑의 의미도 흐려져
파고드는 고통이 익숙해 질 쯤
변해가는 나를 봤어
나 역시도 혐오하던
그들과 별 다를 것 없이
현실에 물들어 갔어
그 때 널 만나 깨어난 나야
잃어버렸던 꿈을 다시 찾았어
우린 간다 신세계로 Higher
우린 간다 신세계로 Higher
너와 나의 미래
두근대는 너의 맘을 믿어 (믿어)
슬픈 이야기는 없을 거야 (Never)
함께면 돼 신세계로 Fly High
눈을 마주하고 우린 춤을 추며
세상에 없던 노래를 불러
간절하게 원하던 너와 나의 꿈들이
만개한 그 곳으로 가자
Dive into new world
Oh
I'll take you to new world now
Take you to paradise
Take you to new world now
I'll take you to new world now
Take you to paradise
Take you to new world now
Hey
우린 간다 신세계로 Higher
숨을 쉬는 동안
무너지지 않을거야 우린 (우린)
절망에서 신기원을 찾아 (찾아)
우린 간다 신세계로 Higher"
548,O Sole Mio,IZ*ONE(아이즈원),"부서지는 파도처럼 나를 집어 삼켜줘
거부할 수 없는 끌림 날 더 세게 안아줘
오늘 밤 이 불꽃이 내 그리움 채울 수 있게
그렇게 다가와줘 내가 피어날 수 있도록
달이 떠오르는 이 밤 별빛에 기대어
내 마음을 모두 모아 너에게 보낼게
누구도 막을 수 없어 널 향해 가는 날
나를 비추는 하나의 빛
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now
나를 비추는 하나의 빛
다가갈래 O Sole Mio
Oh Eh 다가갈래 O Sole Mio
Oh Eh 다가갈래 O Sole Mio
다가갈수록 더 뜨거워져
빛으로 어둠은 잠이 들어
중력처럼 이끌려
매일 밤 네 꿈에 찾아 가는 나
Oh Na Na Na Oh Na Na Na
모든 게 너로 물 들었어 난
네 사랑이 필요해 난
매일 밤 몰래 달에게 빌어 쉿
달이 떠오르는 이 밤 별빛에 기대어
내 마음을 모두 모아 너에게 보낼게
누구도 막을 수 없어 널 향해 가는 날
나를 비추는 하나의 빛
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now
나를 비추는 하나의 빛
다가갈래 O Sole Mio
Pray to the stars
내 사랑이 지켜질 수 있게
Pray to the stars
그렇게 기도해
내 사랑은 태양보다 뜨거우니까
너에게로 달려 가고 싶어 난
O Sole Mio
달이 떠오르는 이 밤 별빛에 기대어
내 마음을 모두 모아 너에게 보낼 게
누구도 막을 순 없어 널 향해 가는 날
나를 비추는 하나의 빛
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now Right now
다가갈래 O Sole Mio
Eh Let me Let me Let me Let me
Love you Love you Right now
나를 비추는 하나의 빛
다가갈래 O Sole Mio"
549,태양이 떨어진다 (Twilight),원어스 (ONEUS),"붉은 태양이 어둠에 가려
빛을 잃어 노을로 번져가네
한없이 맺힌 그 끝없는 숲에서
멈춰진 그 위로 노을이 지네
태양이 떨어진다 Twilight
Twilight 떨어지네
태양이 떨어진다
뜨거웠던 태양이 식어간다
너의 빈자리 저기 저 별이
영원할 것 같았던 순간들이
이젠 저 멀리 흩어져
낮과 밤이 역시 무의미해
탁자 위의 시계
깨진 액자 속 비추는 달
하얘지는 별빛
오직 남은 건 공허함뿐이야
보낼 수는 없어
세상에 유일한 빛
붉은 태양이 어둠에 가려
빛을 잃어 노을로 번져가네
한없이 맺힌 그 끝없는 숲에서
멈춰진 그 위로 노을이 지네
태양이 떨어진다 Twilight
Twilight 떨어지네
태양이 떨어진다
Twilight 너와 나
태양이 떨어진다
사라진다
날 환하게 비추던 네가 점점 저물어가
Fallin' down fallin' down
해가 떨어진다
마지막이란 거짓말 떠나지 마
어둠이 몰려와도 나 빛을 가리지 않아
내 손을 잡아줘
어차피 이 또한 다 지나가
갈수록 그리움만 커져가
돌이킬 수 없어
세상에 유일한 빛
붉은 태양이 어둠에 가려
빛을 잃어 노을로 번져가네
한없이 맺힌 그 끝없는 숲에서
멈춰진 그 위로 노을이 지네
태양이 떨어진다 Twilight
Twilight 떨어지네
태양이 떨어진다
Twilight 너와 나
태양이 떨어진다
이 어둠이 가고
또 새벽이 오면
너도 결국 이 자리로 다시 돌아올 거야
아름답던 나무 꽃도 풀 죽어
그 어떤 사나운 맹수도 숨죽여
차갑게 얼어붙어버린
칠흑 같은 지구 위
세상에 유일한 빛
어두운 밤하늘 별은 뜨고
네가 그리워 그늘이 지네
태양이 떨어진다 Twilight
Twilight 떨어지네
태양이 떨어진다
Fallin' down fallin' down
해가 떨어진다
마지막이란 거짓말 떠나지 마
태양이 떨어진다"
550,염라(Karma),달의하루,"바라봤을 뿐인 얼굴
떠오르지 않나요? 네
꺼림칙한 건 나인데
신경 쓰이잖아요 희미해져 가는 게
사라져 없어져 버린다는 게
망설임은 항상 내 편 물어볼 수조차 없죠
대체 어디로들 가는 건지 몰라
인생 마지막의 숨을 든 채로
몸을 던져버리잖아
색바랜 기록 위에 눈물 닿아도
빛은 돌아오지 않아
구겨진 기억만을 안고 살고 싶다면
누구에게 말해 야만 해
가장 바라고 가장 두려운 것은
마음의 저편에
두고 온 나인데 어느새 손에 쥐어져
거짓말처럼 아 아미타
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
바라지 않는 거라도 좋아
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
두려워도 괜찮을 거라고
위로하는 그 소리 거짓말
뻔한 엔딩 그 스토리
타임라인 저 아득히 아래 쌓여버리겠지
처음으로 지은 표정
귀엽다고 해줘요 네
거짓말 하는 건 난데
'회자정리' 인가요
슬그머니 거리를 두는게
당신이 먼저 다가왔던 건데
배신감은 항상 독차지
칠흑 같은 관계의 색
대체 언제 그렇게 발라 둔 지 몰라
인생 마지막 순간인 것처럼
눈을 감고 다니잖아
관계도처럼 줄이 그어져 있어
너와 나 어느 사이에
뒤틀린 추억만을
공유하고 싶다면
누구에게 말해 야만 해
가장 바라고 가장 두려운 것은
마음에 저편에
두고 온 나인데 어느새 손에 쥐어져
거짓말처럼 아 아미타
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
바라지 않는 거라도 좋아
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
두려워도 괜찮을 거라고
애써 연기를 해도 가면을 쓰고 하면 어떡해
정론이지만 해답으로썬 오답인 거네
한치 틀림없이 어긋난
관음 관심 관용 관세음
너와 나의 추종자가
숨을 손에 품고 귀의를
잃어버린 꿈에 미련은 없는 거야
후회는 하지만
사랑했었지만 사랑받은 기억은
거짓말처럼 아 아파라
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
바라지 않는 거라도 좋아
(그래요 그래요)
(좋아요 좋아요)
(나예요 나예요)
두려워도 괜찮을 거라고
위로하는 그 소리 거짓말
뻔한 엔딩 그 스토리
타임라인 저 아득히 아래
쌓여버리겠지"
551,기사의 맹세,엘라스트 (E'LAST),"변하지 않겠다고
떠나지 않겠다고
순간 모든 것이 아련한 추억
내게 약속한 그 맹세
다 세월이 되어 잊혀질 일들일 뿐
내 곁을 항상 지킨다던 그 맹세
내 곁에서 늘 있겠다던 그 약속
한순간 다 물거품처럼
내 눈에 흩어져 사라져 가
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
모든 것은 과거에 묻혔어
운명 배신 복잡히 얽혀버린
너와의 인연의 끈
끝없는 나의 Battle
널 향한 나의 Hustle
잘라내지 못하고 미쳐가네
Get in trouble
찬란한 너의 모습 그 모든 게 마지막 기억
내게 남은 것은 너와의 추억 난 잊을 수 없어
모든 것을 지워 버리고 넌 떠나갔지만
지금도 난 너를 기억해
과거에 잠겨 살아가는 내게
잊으라고 딱 한 마디만 속삭여 주길
내가 바라고 바라도 바람인 것
마냥 사라진 너의 기억을
빨리 지워 내주길
허공을 향해 소리쳐도
미친 듯이 달려봐도
이미 다 끝나버린 너와 나의 기억이잖아
아직도 바라는 건 너와 나의 기적이잖아
한순간 다 물거품처럼
내 눈에 흩어져 사라져 가
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
모든 것은 과거에 묻혔어
너의 모습이 아직도 아른거려
너의 목소리가 귓가에 맴돌아
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
사라져 버렸어
다 헛된 꿈
모든 것은 과거에 묻혔어
과거에 묻혀 사라져버려
다 끝났어
사라져 버렸어
다 끝났어
되돌릴 수 없어
다 끝났어
이루지 못할 사랑의 맹세"
552,Panorama,IZ*ONE(아이즈원),"Shoot Take a Panorama
바람 끝에 찾아온 작은 기억
귓가에 퍼지는 깊은 울림 Ring my bell
아름다운 내 맘을 한가득 담아서
조금씩 은은히 줄거야
너와 나 손끝이 닿을 때 Eyes on me
내 맘이 들린다면 더 크게 외쳐줘
조용히 시작된 한편의 Drama야
간직했던 조각들을 펼쳐
다시 한번 지나가는 그때 계절의 풍경
못다 한 우리 이야기
꿈일까 싶어 멈추지 않게
두 눈을 감고 느껴봐 이 순간
Shoot Take a Panorama
깊은 어둠 속 빛나는 별처럼
우린 어디서든 서로 알아볼 수 있어
눈부신 Spotlight 너와 나 그 맘 속에
영원히 피어날 찬란한 이 순간
Like Like a Panorama
끝도 없이 두근대
내 맘 변하지 않아 지금 같이 가자
너에게만 보여줄게 끝도 없는 Fantasia
내 맘 휘 휘감아 Panorama
기억의 문을 열어 저 푸른 언덕 위에
무지개 집으로 초대할게 밤에는 Campfire
아쉬움 남지 않게 내게 전부 보여줘
빛으로 물든 지금 영원해
너의 꿈에 데려가 줘 Take on me
작은 숨결 하나하나 놓치기 싫은 걸
다 담아 둘 거야 너무나 특별해서
네 눈 속에 반짝이는 Starlight
다시 한번 지나가는 그때 계절의 풍경
못다 한 우리 이야기
꿈일까 싶어 멈추지 않게
두 눈을 감고 느껴봐 이 순간
Shoot Take a Panorama
깊은 어둠 속 빛나는 별처럼
우린 어디서든 서로 알아볼 수 있어
눈부신 Spotlight 너와 나 그 맘 속에
영원히 피어날 찬란한 이 순간
Like Like a Panorama
끝도 없이 두근대
내 맘 변하지 않아 지금 같이 가자
너에게만 보여줄게 끝도 없는 Fantasia
내 맘 휘 휘감아 Panorama
바라봐 줘 언제나 언제나 하나 될 우리
처음 만난 그 순간처럼 가슴이 두근대
우린 끝없이 연결돼 있는 걸
이제 같이 날아가
깊은 어둠 속 빛나는 별처럼
우린 어디서든 서로 알아볼 수 있어
눈부신 Spotlight 너와 나 그 맘 속에
영원히 피어날 찬란한 이 순간
Like Like a Panorama
하늘 넘어 날아가
온 세상에 이 목소리 퍼지게
찰나의 순간 떠올라 다 보여줄 거야
영원히 기억해 약속
Don't let me down Down Down"
553,26,윤하(Younha/ユンナ),"천천히 숫자를 거꾸로 세고
난 이제 떠나보려 해
아득히 네게서 멀어질 거야
그럼 난 이 별과 이별을 할래
너는 어느새 작은 점이 돼
창백한 저 야광별처럼
한껏 설렜고 흠뻑 울었던
시간들을 스쳐가는 길
Good bye bye
이제는 안녕
저기 멀리 내가 사랑한 곳
만약 다시 너의 이름을 듣게 된다면
웃어볼게 어렴풋하게
멀리서 외치는 작별 인사가
언젠가 닿기를 바래
좋았던 날들을 두고 갈 테니
너는 늘 그렇게 예쁘길 바래
너의 눈 속엔 내가 없는데
너무 오래 머물러왔어
들뜬 마음과 우울까지 다
내려두고 돌아가야지
Good bye bye
이제는 안녕
저기 멀리 내가 사랑한 곳
만약 다시 너의 이름을 듣게 된다면
웃어볼게 어렴풋하게
세상 끝에서 난 다시 뛰어올라
언덕 너머 저편으로 Fly
나의 멋진 우주여 안녕
비록 끝이 여기까지라도
진짜 안녕 너를 향한 내 마지막 인사
사랑했던 나의 너에게"
554,해적왕,ATEEZ(에이티즈),"Beam me up beam me up
우린 요동치듯 춤춰 Everyday
Ready set get ready set
점점 발을 굴려 아주 뜨겁게
해가 떨어져도 go
비틀어 이 판을 get it
I feel like somebody you get it
우주에 닿을 때까지 발을 딛고 sail
I see future face zoom
닻이 올랐지 gotta pass yeah
끝없이 항해 I'm ready
Come to me til the end
이제 닻을 올려라
어두운 맘을 걷어라
어디든지 we can go
우린 뭐든 뭐든 돼
우릴 따라오면 돼
손을 높게 들어
너와 나 타는 불빛 아래
찬란한 그곳으로
Step 123 and 123 Let's go
Will you be my friend?
Um OEO
Um OEO
Um OEO
Um OEO
저기 지평선 끝
어딘가 우리 도착지
한 배를 탈라면 지금
You you need a pirate king
주의할 건 없어 그냥
내 동료가 돼주길
좋아 너랑 너도
이리 와 앉아서 준비됨 총소리 bang
Time we gon' get it
Taking our time we gon' get it
Time we gon' get it
Taking our time we gon' get it
하나에 back 둘하면 head
바다와 우린 늘 하나야 I got it
You're head I'm back back
Back a race who's with me
어기 어디 여차
이제 닻을 올려라
어두운 맘을 걷어라
어디든지 we can go (we can go)
우린 뭐든 뭐든 돼
우릴 따라오면 돼
손을 높게 들어
너와 나 타는 불빛 아래
찬란한 그곳으로
Step 123 and 123 Let's go
Will you be my friend?
Um OEO
(노를 저어 노를 저어 나가자)
Um OEO
세게 불어라
불어 바람아 더 blow it up
Um OEO
(노를 저어 노를 저어 나가자)
Um OEO
It's burning up
정상을 향해 turn it up
어떤 곳도 혼자라면 의미가 없어
내 손을 잡아
어디든 함께 갈 수 있어
무엇이 우릴 막아도
모두 이겨낼 수 있는 걸
We can make everything together
HEY
날 놓치지 마라 놓치지 마라 너
더 바짝 붙어라 바짝 붙어라
날 놓치지 마라 놓치지 마라 너
We can go
We can go
We can go
We can go"
555,Destiny (나의 지구),러블리즈(Lovelyz),"너는 내 Destiny
고개를 돌릴 수가 없어 난 너만 보잖아
너는 내 Destiny 떠날 수 없어 난
넌 나의 지구야 내 하루의 중심

왜 자꾸 그녀만 맴도나요?
달처럼 그대를 도는 내가 있는데
한 발짝 다가서지 못하는
이런 맘 그대도 똑같잖아요

오늘도 그녀 꿈을 꾸나요?
그댈 비춰주는 내가 있는데
그렇게 그대의 하룬 또 끝나죠
내겐 하루가 꼭 한 달 같은데

그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에 파도가 치길

너는 내 Destiny 날 끄는 Gravity
고개를 돌릴 수가 없어 난 너만 보잖아
너는 내 Destiny 떠날 수 없어 난
넌 나의 지구야 내 하루의 중심

기울어진 그대의 마음엔
계절이 불러온 온도차가 심한데
늘 그댈 향한 나의 마음엔
작은 바람 한 점 분 적 없어요

눈부신 그대의 하루에는
내가 들어갈 자리는 없나요?
그렇게 내 맘은 차고 또 기울죠
내겐 한 달이 꼭 하루 같은데

그 꿈이 깨지길 이 밤을 깨우길
잔잔한 그대 그 마음에 파도가 치길

너는 내 Destiny 날 끄는 Gravity
고개를 돌릴 수가 없어 난 너만 보잖아
너는 내 Destiny 떠날 수 없어 난
넌 나의 지구야 내 하루의 중심

한 번, 난 그녀를 막고 서서
빛의 반질 네게 주고 싶은데
단 한 번, 단 한 번, 그녀의 앞에 서서
너의 낮을 날고 싶은데

너는 내 Destiny 날 끄는 Gravity
고개를 돌릴 수가 없어 난 너만 보잖아
너는 내 Destiny 떠날 수 없어 난
넌 나의 지구야 내 하루의 중심"
556,데자부 (Deja Vu),드림캐쳐,"빛을 잃은 너의 두 눈동자여
지난 모든 기억들을 지워 줘
짙어진 안개 사이로
멀리 떠나온 길
시린 흔적만을 남긴 채
기억 끝을 잡아 봐도
끝내 오래 더 오래
깊은 침묵에 잠들어
Oh now holding this pain
모든 걸 버린 그날처럼
매일 더 괴로워져
끝없이 눈앞에 oh Deja Vu
Oh Deja Vu
Oh Deja Vu
Oh Deja Vu
So I fallen now
난 이 숨결이 허락되는 날까지
다신 너를 놓을 수 없어
우린 모든 순간 함께 할 테니
내 곁에서
더 멀어지지 마
Eh 이 순간이 전부 거짓이길
Uh 잠시 스쳐가는 착각이길
젖은 눈물로도 뒤늦은 후회로도
돌아갈 돌아갈 수 있다면 Yeah
So now I'm holding this pain
모든 걸 버린 그대처럼
매일 더 선명해져
끝없이 눈앞에 oh Deja Vu
Oh Deja Vu
Oh Deja Vu
Oh Deja Vu
So I fallen now
난 이 숨결이 허락되는 날까지
다신 너를 놓을 수 없어
우린 모든 순간 함께 할 테니
내 곁에서
믿어왔던 모든 진실이
거짓들로 나를 뒤덮었으니
Oh ah 어둠 속 한 줄기 빛처럼
손잡아 준 너를 따라가
너를 따라가
Oh Deja Vu
Oh Deja Vu
Oh Deja Vu
I'm saved now
너만을 위해 내 전부를 걸고서
아픈 상처가 깊어져도
모든 순간들이 꿈인 것처럼
네 곁에서
멀어지지 않아
And now I'm in my Deja Vu"
557,Butterfly,이달의 소녀,"속삭여 줄래 넌 날 깨우는 Dejavu
Now is it you now?
피어날 듯해 날개 달린 신기루
How? Is it true now?
날 감싸 안아주는 Wind
새로 깨어나는 느낌
나를 채워가는 눈빛 (You)
어쩌면 꿈인 것 같아
이 순간 Dreams
Dreams may come true
넌 마치 Fly like a butterfly
날 멀리 데려갈 Wings wings
이대로 Fly like a butterfly
귓가엔 바람 소리 Wing wing wing
Fly like a butterfly
난 닿을 듯해
I better be around you
Fly like a butterfly
Fly like a butterfly
I better be around you
아찔해져 가 내 주위 모든 것이 Blue
Now with you you now
접힌 종이 달 그 사이를 맴돌 듯
I better be around you
시작은 작은 날개짓
이제 내 맘의 Hurricane
Been been there never been been there
세계가 점점 작아져 가
데려가줘 Way too far 새로워져
이 순간 Dreams
Dreams may come true
넌 마치 Fly like a butterfly
날 멀리 데려갈 Wings wings
이대로 Fly like a butterfly
귓가엔 바람 소리 Wing wing wing
이대로
Fly like a butterfly
난 닿을 듯해
I better be around you
Fly like a butterfly 저 끝까지
Fly like a butterfly 더 멀리까지
Fly like a butterfly 저 끝까지
Fly like a butterfly
I better be around you
구름 위의 싱크로나이즈
새로운 이 느낌
Bling bling shine like a starlight
숨이 멎을 듯한 Time
점점 완벽해져 가
Let me fly right now
넌 마치 Fly like a butterfly
더 높이 날아가줘 Wings wings
이대로 Fly like a butterfly
스치는 바람 소리 Wing wing wing
I better be around you
Fly like a butterfly 저 끝까지
날 멀리 데려갈 Wings wings
더 멀리까지
이대로 Fly like a butterfly
귓가엔 바람 소리
난 닿을 듯해
I better be around you"
