,노래제목,가수,가사
866,4Ever,The Veronicas(베로니카스),"L :Here we are so what you gonna do, 
Do I gotta spell it out for you, 
I can see that you got other plans for tonight, 
But I don't really care. 

L: 자 당신은 무얼 하고 싶은가요, 
제가 일일이 말을 해야 하나요
오늘 밤 계획이 있는 것 같은데
난 별로 신경쓰지 않아요

Size me up you know I beat the best, 
Tick tock no time to rest, 
Let them say what their gonna say, 
But tonight I just don't really care. 

날 생각 해 봐요 최고인 걸 알죠
똑딱 쉴 시간이 없어요
사람들에 뭘 할 건지 물어봐요
하지만 오늘밤엔 신경쓰지 않아요

J :Come on baby we ain't gonna live forever, 
Let me show you all the things that we could do, 
You know you wanna be together, 
T :And I wanna spend the night with you, 
L :Yeah yeah, 

J: 어서요 베이비 평생 사는 게 아네요
우리가 할 수 있는 걸 다 보여 드릴게요
당신도 같이 있고 싶죠
T: 당신과 밤을 함께 하고 싶어요
L: 예, 예

J :With you, 
L :Yeah yeah, 
J :Come with me tonight, 
We could make the night last forever. 

J: 당신과 함께
L: 예, 예
J: 우린 영원한 밤을 
만들 수 있어요

L :I've seen it all I've got nothing to prove, 
Come on baby just make your move, 
Follow me (J :Follow me)let's leave it all behind tonight, 
Like we just don't care, 

L: 증명할 수는 없어요
그저 행동으로 보여줘요
날 따라해요(J: 날 따라해요)오늘 밤엔 다른 일은 제쳐둬요
무심하게

Let me take you on the ride of your life, 
That's what I said alright, 
They can say what they wanna say, 
Cause tonight I just don't even care. 

날 당신의 삶에 들어 갈 수 있게 해요
그게 내가 원하는 거에요
사람들이 원하는 대로 말하게 해요
오늘 밤 난 신경쓰지 않을 거니까

J :Come on baby we ain't gonna live forever, 
Let me show you all the things that we could do, 
You know you wanna be together, 
T :And I wanna spend the night with you, 
L :Yeah yeah, 

J: 어서요 베이비 평생 사는 게 아네요
우리가 할 수 있는 걸 다 보여 드릴게요
당신도 같이 있고 싶죠
T: 당신과 밤을 함께 하고 싶어요
L: 예, 예

J :With you, 
L :Yeah yeah, 
T :Come with me tonight, 
We could make the night last forever. 

J: 당신과 함께
L: 예, 예
J: 우린 영원한 밤을 
만들 수 있어요

J :Let's pretend your mine, 
L :We could just pretend, 
We could just pretend, 
Yeah yeah, 

J: 당신이 내 것인 냥 행동해요
L: 그냥 그렇게 해요
그냥 그렇게 해요
예 예,

J :You got what I like, 
L :You got what I like, 
I got what you like, 
T :Oh come on, 
Just one taste and you'll want more, 
So tell me what you're waiting for. 

J: 당신은 내가 좋아하는 걸 가졌어요
L: 당신은 내가 좋아하는 걸 가졌어요
난 당신이 좋아하는 걸 가졌어요
T: 오 어서요,
한 번 맛들이면 잊을 수 없어요
그러니 당신이 기다리던 걸 말해요

Come on baby we ain't gonna live forever, 
L :Let me show you all the things that 
T :we could do 
L :You know you wanna be together 
T :And I wanna spend the night with you, 
L :yeah yeah 
J :With you, 
L :yeah yeah 

J: 어서요 베이비 평생 사는 게 아네요
L: 다 보여 드릴게요
T: 우리가 할 수 있는 걸 
L: 당신도 같이 있고 싶죠
T: 당신과 밤을 함께 하고 싶어요
L: 예, 예
J: 당신과 함께
L: 예, 예

J :So 
L :So come with me tonight 
We could make the night last forever, 
J :yeah forever 
L :Come on baby we aint gonna live forever 
T :Let me show you all the things that we could do 
L :You know you wanna be together 
J :together 

J: 그러니 
L: 그러니 오늘 밤 나와 같이 가요
우린 영원한 밤을 만들 수 있어요
J: 예 영원한 
L: 어서요 베이비 평생 사는 게 아네요
T: 우리가 할 수 있는 걸 다 보여 드릴게요
L: 당신도 같이 있고 싶죠
J: 같이

L :And I wanna 
J :spend the night with you, (L :with you) yeah yeah 
(L :yeah)With you, (L :yeah yeah) 
So come with me tonight 
We could make the night last forever (forever) 

L: 난 원해요
T: 당신과 밤을 보내길, (L: 당신과) 예 예
(L: 예), 당신과, (L: 예 예)
그러니 오늘 밤 나와 함께 가요
우린 영원한 밤을 만들 수 있어요 (영원한)"
867,"Still Falling For You (From ""Bridget Jones's Baby"") (영화 브리짓 존스의 베이비 OST)",Ellie Goulding(엘리 굴딩),"Fire and ice
This love is like fire and ice
This love is like rain and blue skies
This love is like sun on the rise
This love got me rolling the dice
Don't let me lose
Still falling for you
Still falling for you

Beautiful mind
Your heart got a story with mine
Your heart got me hurting at times
Your heart gave me new kind of highs
Your heart got me feeling so fine
So what to do
Still falling for you
Still falling for you

It took us a while
With every breath a new day
With love on the line
We've had our share of mistakes
But all your flaws and scars are mine
Still falling for you
Still falling for you

And just like that
All I breathe
All I feel
You are all for me
I'm in
And just like that
All I breathe
All I feel
You are all for me
No one can lift me, catch me the way that you do
I'm still falling for you

Brighter than gold
This love shining brighter than gold
This love is like letters in bold
This love is like out of control
This love is never growing old
You make it new
Still falling for you
Still falling for you

It took us a while
Because we were young and unsure
With love on the line
What if we both would need more
But all your flaws and scars are mine
Still falling for you
Still falling for you
Still falling for you

And just like that
All I breathe
All I feel
You are all for me
I'm in
And just like that
All I breathe
All I feel
You are all for me
No one can lift me, catch me the way that you do
I'm still falling for you

Falling, crash into my arms
Love you like this
Like a first kiss
Never let go
Falling, crash into my arms
Never breaking what we got
Still falling for you
Still falling for

And just like that
All I breathe
All I feel
You are all for me
I'm in
And just like that
All I breathe
All I feel
You are all for me
All for me

And just like that
All I feel is you
All I feel is you
You are all for me
I'm still falling
And just like that
All I feel is you
All I feel is you
You are all for me
No one can lift me, catch me the way that you do
I'm still falling for you"
868,Revival,Gregory Porter(그레고리 포터),"I try to run and I grow weary
I try to walk and I grow faint
Oh I long to soar on the wings like an eagle
But I look down and I'm afraid
I'm afraid
But you lift me higher
Out of the fire out of the flames
I lost the feeling
But you give me meaning again
I'm singing revival (Revival)
Revival song (Revival)
I'm singing revival (Revival)
Revival song (Revival)
I try to find you lost my way
Walk in the darkness in search of day
I followed your footsteps
To the gates of the city
I saw your face oh I'm not afraid
I'm not afraid
You lift me higher
Out of the fire out of the flames
I lost a feeling
But you give me meaning again
You lifted me higher
Out of the fire out of the flame
I lost a feeling
But you give me meaning again
(Revival)
I'm singing revival (Revival)
Revival song (Revival)
I'm singing revival (Revival)
Revival song (Revival)
Oh you give me meaning
You give me meaning
(Revival)
Oh revival
(Revival)
The direction
(Revival)
Oh my revival
(Revival)
(Revival)
(Revival)
Oh my revival"
869,Juice,Lizzo,"Mirror mirror on the wall
Don't say it 'cause I know I'm cute
Louis down to my drawers
LV all on my shoes
I be drippin' so much sauce
Gotta been lookin' like RAGÚ
Lit up like a crystal ball
That's cool baby so is you
That's how I roll
If I'm shinin' everybody gonna shine
I was born like this don't even gotta try
I'm like chardonnay get better over time
Heard you say I'm not the baddest
Bitch you lie
It ain't my fault that I'm out here gettin' loose
Gotta blame it on the Goose
Gotta blame it on my juice baby
It ain't my fault that I'm out here makin' news
I'm the pudding in the proof
Gotta blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice
Blame it blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice
Blame it blame it on my juice
No I'm not a snack at all
Look baby I'm the whole damn meal
David you ain't bein' slick
Don't dare try to cop a feel
The juice ain't worth the squeeze
If the juice don't look like this
Hold up nigga please
Don't make me have to take your bitch shit
If I'm shinin' everybody gonna shine
I was born like this don't even gotta try
I'm like chardonnay get better over time
Heard you say I'm not the baddest
Bitch you lie
It ain't my fault that I'm out here gettin' loose
Gotta blame it on the Goose
Gotta blame it on my juice baby
It ain't my fault that I'm out here makin' news
I'm the pudding in the proof
Gotta blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice
Blame it blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice blame it
Blame it on my juice
Ya ya ee
Somebody come get this man
I think he got lost in my DMs what?
My DMs what?
You better come get your man
I think he wanna be way
More than friends what?
More than friends
What you want me to say?
It ain't my fault that I'm out here gettin' loose
Gotta blame it on the Goose
Gotta blame it on my juice baby
It ain't my fault that I'm out here makin' news
I'm the pudding in the proof
Gotta blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice
Blame it blame it on my juice
Ya ya ee
Ya ya ee ya ya ee ya ya ee
Blame it on my juice
Blame it blame it on my juice"
870,On My Way (배틀그라운드 모바일 배경음악),Alan Walker(알렌 워커)CONNECT 아티스트,"I'm sorry but don't wanna talk
I need a moment before I go
It's nothing personal
I draw the blinds
They don't need to see me cry
'Cause even if they understand
They don't understand
So then when I'm finished
I'm all 'bout my business
And ready to save the world
I'm takin' my misery
Make it my bitch
Can't be everyone's favorite girl
So take aim and fire away
I've never been so wide awake
No nobody but me can keep me safe
And I'm on my way
The blood moon is on the rise
The fire burning in my eyes
No nobody but me can keep me safe
And I'm on my way
Lo siento mucho pero me voy
Porque a tu lado me di cuenta que nada soy
Y me canse de luchar y de guerrear en vano
De estar en la linea de fuego
Y de meter la mano
Acepto mis errores tambien soy humano
Y tu no ves que lo hago porque te amo
Pero ya no tengo mas na' que hacer aqui
Me voy llego la hora de partir
De mi propio camino seguir lejos de ti
So take aim and fire away
I've never been so wide awake
No nobody but me can keep me safe
And I'm on my way
The blood moon is on the rise
The fire burning in my eyes
No nobody but me can keep me safe
And I'm on my way
(I'm on my way)
So take aim and fire away
I've never been so wide awake
No nobody but me can keep me safe
And I'm on my way
The blood moon is on the rise
The fire burning in my eyes
No nobody but me can keep me safe
And I'm on my way"
871,The Edge Of Glory,Lady GaGa(레이디 가가)CONNECT 아티스트,"There ain't no reason you and me should be alone
Tonight, yeah baby
Tonight, yeah baby
I got a reason that you're who should take me home tonight

I need a man that thinks it's right when it's so wrong
Tonight, yeah baby 
Tonight, yeah baby 
Right on the limits where we know we both belong tonight

It's hard to feel the rush
To push the dangerous
I'm gonna run right to, to the edge with you
Where we can both fall over in love

I'm on the edge of glory
And I'm hanging on a moment of truth
Out on the edge of glory
And I'm hanging on a moment with you
I'm on the edge
The edge
The edge
The edge
The edge
The edge
The edge
I'm on the edge of glory
And I'm hanging on a moment with you 
I'm on the edge with you

Another shot before we kiss the other side 
Tonight, yeah baby
Tonight, yeah baby
I'm on the edge of something final we call life tonight
Alright, alright

Pull on your shades 'cause I'll be dancing in the flames
Tonight, yeah baby
Tonight, yeah baby
It doesn't hurt 'cause everybody knows my name tonight
Alright, alright

It's hard to feel the rush
To push the dangerous
I'm gonna run right to, to the edge with you
Where we can both fall over in love

I'm on the edge of glory
And I'm hanging on a moment of truth
Out on the edge of glory
And I'm hanging on a moment with you
I'm on the edge
The edge
The edge
The edge
The edge
The edge
The edge
I'm on the edge of glory
And I'm hanging on a moment with you 
I'm on the edge with you

I'm on the edge with you

I'm on the edge with you

I'm on the edge of glory
And I'm hanging on a moment of truth 
Out on the edge of glory
And I'm hanging on a moment with you
I'm on the edge
The edge
The edge
The edge
The edge
The edge
The edge
I'm on the edge of glory
And I'm hanging on a moment with you 
I'm on the edge with you"
872,Gift,박효신CONNECT 아티스트,"누가 뭐래도 나는 약하지 않다고
눈물로 참던 날들
나를 모르고 나를 말하는 얘기도
듣고 싶지 않았어
어둔 밤에 혼자 남아서
하나, 둘, 셋, 별을 세다가 
아침이 온 순간에
오늘의 하늘은 
내게 누군가가 두고 간 선물 같아
어제보다 더 따뜻해
너도 나와 같다면
지금 이 노래를 들어봐
눈을 감아
또 다시 눈을 뜰 때면
It's gonna be alright

텅 빈 내 마음을 어떻게 채워야 할지
알 수가 없던 날들
내 눈에 보이던 세상이 전부라는 건
모두 거짓이었어
얼마나 더 가야하는지
여기가 또 어디쯤인지
고개를 든 순간에
오늘의 하늘은 
내게 누군가가 두고 간 선물 같아
어제보다 더 따뜻해
너도 나와 같다면
지금 이 노래를 들어봐
눈을 감아
또 다시 눈을 뜰 때면
내일의 하늘은 오늘보다 더 좋은 선물
내 두 손에 사랑이 가득할거야 
너도 나와 같다면
지금 이 노래를 불러봐 눈을 감아
또 다시 눈을 뜰 때면
It's gonna be alright 
It's gonna be alright"
873,Here's to Us,Halestorm(헤일스톰),"Here's To Us by Halestorm
We could just go home right now
or maybe we could stick around
for just one more drink, oh yeah
get another bottle out
let's shoot the shit, sit back down
for just one more drink, oh yeah
here's to us
here's to love
all the times that we fucked up
here's to you
fill the glass
cuz the last few days have kicked my ass
so let's give em hell
wish everybody well
here's to us
we've stuck it out this far together
put our dreams through the shredder
let's toast cuz things got better
everthing could change like that
and all these years go by so fast…
but nothing lasts… forever….
heres to us
heres to love
all the times that we messed up
here's to you
fill the glass
cuz the last few nights have kicked my ass
if they give ya hell
tell em go fuck themselves
here's to us

here's to all that we've kissed
and to all that we've missed
to the biggest mistakes that we just wouldn't trade
to us breakin' out
without us breakin' down
to whatever's coming our way
here's to us
here's to love
all the times that we messed up
here's to you
fill the glass
cuz the last few nights have kicked my ass
if they give ya hell
tell em go fuck themselves
here's to us
here's to us
here's to love
all the times that we fucked up
here's to you
fill the glass
cuz the last few days have kicked my ass
so let's give em hell
wish everybody well
here's to us
here's to love
all the times that we messed up
here's to you
fill the glass
cuz the last few nights have kicked my ass
if they give ya hell
tell em go fuck themselves
here's to us
here's to us"
874,Heartbeat,Carrie Underwood(캐리 언더우드),"I love it when we're at a party 
in a down-town crowd
Oh but I can hear you call me baby
with the music up loud
Red wine, good times, no I don't mind 
being with everyone else
And then there's nights like tonight that I,
I want you to myself

And tonight I wanna drive so far 
we'll only find static on the radio
And we can't see those city lights 
And I love the way you look in a firefly glow
Saying everything without making a sound, 
A cricket choir in the background, 
underneath a harvest moon
Standing on your shoes in my bare feet, 
Dancing to the rhythm of your heartbeat
Oh woah, and we're 
dancing to the rhythm of your heartbeat

I wanna feel it like a kick drum, 
beating faster in your chest
I wanna feel you holding onto me 
and make me hold my breath
You pull me closer, my head on your shoulder, 
Baby we won't beat the song
We'll make a fallen star wish, one more slow kiss, 
What are we waiting on?

And tonight I wanna drive so far 
we'll only find static on the radio
And we can't see those city lights 
And I love the way you look in a firefly glow
Saying everything without making a sound, 
A cricket choir in the background, 
underneath a harvest moon
Standing on your shoes in my bare feet, 
Dancing to the rhythm of your heartbeat
Yeah we're 
dancing to the rhythm of your heartbeat

I wanna feel it like a kick drum, 
beating faster in your chest

And tonight I wanna drive so far 
we'll only find static on the radio
And we can't see those city lights 
And I love the way you look in a firefly glow
Saying everything without making a sound
With a river rolling in the background 
underneath the hardest moon
Standing on your shoes in my bare feet, 
Dancing to the rhythm of your heartbeat
And we're dancing to the rhythm of your heartbeat"
875,Crush,David Archuleta(데이빗 아출레타),"[Verse 1] 
I hung up the phone tonight 
Something happened for the first time 
Deep inside.. 
It was a rush, what a rush 
Cause the possibility that you would ever feel 
the same way about me 
It's just too much, just too much 

Why do I keep running from the truth 
All I ever think about is you 
You got me hypnotized, so mesmerized 
And I just got to know.. 

[Chorus] 
Do you ever think when your all alone 
All that we can be, where this thing can go 
Am I crazy or falling in love 
Is it real or just another crush 
Do you catch a breath when I look at you 
Are you holding back, like the way I do 
Cuz I try and try to walk away, 
But I know this crush ain't goin away, goin away 

Has it ever cross your mind 
When we're hangin spending time girl 
Are we just friends 
Is there more, is there more 
See it's a chance we've gotta take 
Cause I believe that we can make this into something that will last, 
Last forever, forever 

[Chorus] 

Why do I keep running from the truth 
All I ever think about is you 
You got me hypnotized, so mesmerized 
And I just got to know.. 

Do you ever think when your all alone 
All that we can be, where this can go 
Am I crazy or falling in love 
Is it real or just another crush 
Do you catch a breath when I look at you 
Are you holding back, like the way I do 
Cuz I try and try to walk away, 
But I know this crush ain't goin away x5"
876,Heroes,David Cook(데이비드 쿡),"As the sun goes down in front of me
It reminds of me of where I want to be
With you and you alone
Hold me in like you were made for me
I'm losing faith in gravity
I just need to let you know
And I just need to let you know

I'm not going to come down
Down off of these clouds
All these heroes come and go
But you're still standing
You teach me to rise up
To open my eyes up
All these heroes come and go
But you're still standing

You're still standing

You know the world's confusing
I don't care
I crawl into your atmosphere
I know you'll make it right
You're all I need to know

I'm not going to come down
Down off of these clouds
All these heroes come and go
But you're still standing
You teach me to rise up
To open my eyes up
All these heroes come and go
But you're still sanding

I believe that you can save me
And you'll never let me fall
I'm not going to come down
I believe in what you've shown me
There's ahero in us all

I'm not going to come down
Down off of these clouds
All these heroes come and go
You teach me to rise up
To open my eyes up"
877,Life After You,Daughtry(도트리),"Daughtry - Life After You lyrics
Artist: Daughtry lyrics
Album: Leave This Town
Year: 2009
Title: Life After You

Lyrics to Life After You :
Ten miles from town and I just broke down
Spittin' out smoke on the side of the road
I'm out here alone just tryin' to get home
To tell you I was wrong but you already know
Believe me I won't stop at nothin'
To see you so I've started runnin'

All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinkin' that all that still matters is love ever after
After the life we've been through
'Cause I know there's no life after you

Last time we talked, the night that I walked
Burns like an iron in the back of my mind
I must've been high to say you and I
Weren't meant to be and just wasting my time
Oh, why did I ever doubt you?
You know I would die here without you

All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinkin' that all that still matters is love ever after
After the life we've been through
'Cause I know there's no life after you

You and I, right or wrong, there's no other one
After this time I spent alone
It's hard to believe that a man with sight could be so blind
Thinkin' 'bout the better times, must've been outta my mind
So I'm runnin' back to tell you

All that I'm after is a life full of laughter
Without you God knows what I'd do

All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinkin' that all that still matters is love ever after
After the life we've been through
'Cause I know there's no life after you"
878,Whatever You Want,P!nk(핑크)CONNECT 아티스트,"Ok
(So)
Running like a dog
Fighting like a bitch too much
And you just can't stand it baby
Even when I fall
You don't seem to give two shits
'Cause you just too cool baby
We could have it all
But neither one of us would budge
'Cause we can't be wrong baby
Folding up your arms closing up your heart
I know I know I know you think it's me
'Cause I want it all
No I know I know I know I know you see
That we gotta talk
You know you know you know
You must believe or fall apart
I feel like our ship's going down tonight
But it's always darkest before the light
And that's enough for me to try
Whatever you want
Whatever you need
Whatever you do ah ah ah
Even if I say that it's over now
Even if we want to move on somehow
And just like that we come alive
Whatever you want (ah)
Whatever you need (yeah)
Whatever you do ah ah ah
Trying to get a breath
Thinkin' 'bout the time you said
That I was your heart baby
Trying to understand how a grown man
Goes on without a body part baby
I could walk away
I could always cash my chips
And I'd be ok baby
I would be ok and you might be ok
Oh I know I know you think it's me
But ya want it all
I know I know I know I know you see
That we gotta talk
No you know you know
You know you must believe
You're enough for me
I feel like our ship's going down tonight
But it's always darkest before the light
And that's enough for me to try
Whatever you want (yeah)
Whatever you need (ah)
Whatever you do ah ah ah
Even if I say that it's over now
Even if we want to move on somehow
And just like that we come alive
Whatever you want (yeah)
Whatever you need (ah)
Whatever you do
Whoever said that love was sweet
(Drank a little too much whiskey baby)
Whoever said that life was easy
(Never lived anywhere near me)
I wouldn't change a thing
'Cause you're the one I wanna sink with
I feel like our ship's going down tonight
But it's always darkest before the light
And that's enough
Even if I say that it's over now (it's over now)
Even if we want to
(If we want to move on somehow)
Move on somehow
And just like that we come alive
Whatever you want
Whatever you need
Whatever you do ah ah ah
Whatever you want (yeah)
Whatever you need (ah)
Whatever you do oh oh oh
Whatever you want (yeah)
Whatever you need (oh)
Whatever you do ah ah ah
Whatever you want
Whatever you need
Whatever you do oh oh oh"
879,This Is Me,Keala Settle,"I'm not a stranger to the dark
Hide away they say
'Cause we don't want your broken parts
I've learned to be ashamed of all my scars
Run away they say
No one will love you as you are
But I won't let them break me down to dust
I know that there's a place for us
For we are glorious
When the sharpest words wanna cut me down
I'm gonna send a flood gonna drown them out
I am brave I am bruised
I am who I'm meant to be this is me
Look out 'cause here I come
And I'm marching on to the beat I drum
I'm not scared to be seen
I make no apologies this is me
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh oh oh oh oh oh oh oh
Another round of bullets hits my skin
Well fire away 'cause today
I won't let the shame sink in
We are bursting through the barricades
And reaching for the sun (We are warriors)
Yeah that's what we've become
Won't let them break me down to dust
I know that there's a place for us
For we are glorious
When the sharpest words wanna cut me down
I'm gonna send a flood gonna drown them out
I am brave I am bruised
I am who I'm meant to be this is me
Look out 'cause here I come
And I'm marching on to the beat I drum
I'm not scared to be seen
I make no apologies this is me
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh oh oh oh oh oh oh oh
This is me
And I know that I deserve your love
There's nothing I'm not worthy of
When the sharpest words wanna cut me down
I'm gonna send a flood gonna drown them out
This is brave this is bruised
This is who I'm meant to be this is me
Look out 'cause here I come
(Look out 'cause here I come)
And I'm marching on to the beat I drum
(Marching on marching marching on)
I'm not scared to be seen
I make no apologies this is me
(Oh oh oh oh oh oh oh oh oh oh oh oh)
I'm gonna send a flood
Gonna drown them out
(Oh oh oh oh oh oh oh oh oh
Oh oh this is me)"
880,No Boundaries,Kris Allen(크리스 알렌),"Seconds, hours, so many days
You know what you want but how long can you wait?
Every moment last forever
When you feel you've lost your way
What if my chances were already gone?
I started believing that I could be wrong
But you give me one good reason
To fight and never walk away

Here I am still holding on

With every step, you climb another mountain
Every breath, it's harder to believe
You'll make it through the pain weather the hurricanes
To get to that one thing
Just when you think the road is going nowhere
Just when you almost gave up on your dreams
They take you by the hand and show you that you can
There are no boundaries

I fought to the limit, to stand on the edge
What if today is as good as it gets?
Don't know where the future's heading
But nothing's gonna bring me down
I've jumped every bridge and I've run every line
I risked being safe but I always knew why
I always knew why

So here I am still holding on

With every step, you climb another mountain
Every breath, it's harder to believe
You'll make it through the pain weather the hurricanes
To get to that one thing
Just when you think the road is going nowhere
Just when you almost gave up on your dreams
They take you by the hand and show you that you can

You can go higher, you can go deeper
There are no boundaries above and beneath you
Break every rule 'cause there's nothing between you
And your dreams

With every step, you climb another mountain
Every breath, it's harder to believe

Yeah, there are no boundaries
There are no boundaries

With every step, you climb another mountain
Every breath, it's harder to believe
You'll make it through the pain weather the hurricanes
There are no boundaries
There are no boundaries
There are no boundaries"
881,Start Again,One OK Rock(원오크락),"This is where I draw the line
Seen this war a million times
Looking for a peace of mind
Now you hate what we've become
Say the word let's be done
There is something in the way
I'm not always perfect
But I'm always myself
If you don't think I'm worth it
Find someone else
I won't say I'm sorry
For being who I am
Is the end a chance to start again?
Hard to say what's all wrong
Was it this all along
I'm so close you're so gone
We can fake the way we are
I can change
It's my heart
There's nothing left to say
I'm not always perfect
But I'm always myself
If you don't think I'm worth it
Find someone else
I won't say I'm sorry
For being who I am
Is the end a chance to start again?
I know I know I know it's not easy
You can leave here anytime
You know you know
You know it's just not right?
I'm not always perfect
But I'm always myself
If you don't think I'm worth it
Find someone else
I won't say I'm sorry
For being who I am
Is the end a chance to start again?"
882,A New Day Has Come (Radio Remix),Celine Dion(셀린 디온),"A new day...
A new day...

I was waiting for so long
For a miracle to come
Everyone told me to be strong
Hold on and don't shed a tear

Through the darkness and good times
I knew I'd make it through
And the world thought I had it all
But I was waiting for you

Hush, now

I see a light in the sky
Oh, it's almost blinding me
I can't believe
I've been touched by an angel with love

Let the rain come down and wash away my tears
Let it fill my soul and drown my fears
Let it shatter the walls for a new, new sun

A new day has... come

Where it was dark now there's light
Where there was pain now there's joy
Where there was weakness, I found my strength
All in the eyes of a boy

Hush, now

I see a light in the sky
Oh, it's almost blinding me
I can't believe
I've been touched by an angel with love

Let the rain come down and wash away my tears
Let it fill my soul and drown my fears
Let it shatter the walls for a new, new sun

A new day has... 

Let the rain come down and wash away my tears
Let it fill my soul and drown my fears
Let it shatter the walls for a new, new sun

A new day has... come
Ohhh, a light
Hush, now

I see a light in your eyes
All in the eyes of the boy

I can't believe
I've been touched by an angel with love

I can't believe
I've been touched by an angel with love

Hush, now
Hush, now"
883,그대랑,이적,"솔직히 겁이 나요 사실이 그래요
앞 길은 한치 앞도 모르니
그대도 그런가요 마찬가진가요
떨고 있는 내가 우습지는 않나요
그대랑 함께갈래요 꼭 끌어안고 갈래요
서로에게 서로라면 더할 나위가 없어요
오싹한 낭떠러지도 뜨거운 불구덩이도
상관없어요 두렵지 않아요
이제 내 손 잡아줘요
아무런 말도 필요없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요
어깨동무하고 팔짱을 엮고서
떨려오는 마음을 가라앉히고서
그대랑 함께갈래요 꼭 끌어안고 갈래요
서로에게 서로라면 더할 나위가 없어요
오싹한 낭떠러지도 뜨거운 불구덩이도
상관없어요 두렵지 않아요
이제 내 손 잡아줘요
아무런 말도 필요없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요
허풍이될지도 몰라요
흔들릴수도 있겠죠
그럴 땐 둘이서 되새기기로해요
지금의 마음을 처음의 이 큰 설렘을
아무런 말도 필요 없고
어느 누구도 말릴 수 없어요
그대랑 하나되어 간다면
우리가 우리가 되어간다면
그럼 충분해요"
884,G O Y O,서사무엘(Samuel Seo),"고요한 밤에 반응한 듯 
작은 진동이 와  
울리는 반가운 전화 
너무도 소중한  받아보면 
여전한 친구의 고요한
성격 같은 조용한 나지막한
목소리와 같이
술 한잔 하잔 얘기  
화려한 삶을 사는 것 같다고 
늘 부럽다 말하는 
네 전화기 너머 
내 목이 타 사실 
똑같잖아 우린 모두 
고요해 모두 고요해 
모두 고요해 
다들 사는 게 다 비슷해 
고요해 모두 고요해 
모두 고요해 우리 
낮과 밤은 다 똑같아 
고 고 고요해 우리 
낮과 밤은 똑같애  
고 고 고요해 
입는 옷을 빼곤 똑같애  
고 고 고요해 
노는 친구 빼곤 똑같애  
고 고 고요해 
화려하지 않아 똑같애 
비교하면 더 끝이 없는 
너무나 막연한  
각자 다른 하루의 
너무도 고요한 잡지 안엔 
오늘도 너무나 화려한 
사람들의 하루 
또한 결국엔 고요한 
특별할 것 없는 
같은 하루 좀 다른 일을 할 뿐 
다를 게 하나도 없는  
사는 게 달라도 부러울 게 없는  
똑같은 삶이란 걸 
기억해 우린 모두 
고요해 모두 고요해 
모두 고요해 
다들 사는 게 다 비슷해 
고요해 모두 고요해 
모두 고요해 
우리 낮과 밤은 다 똑같아
고 고 고요해 우리 
낮과 밤은 똑같애 
고 고 고요해 
입는 옷을 빼곤 똑같애  
고 고 고요해 
노는 친구 빼곤 똑같애  
고 고 고요해 
화려하지 않아 똑같애  
하는 일이 달라 
대화거리가 떨어지더라도 
서로 부러워할 일은 절대 없길  
가는 길이 달라 좀 화려해 보여도 
그냥 다른 일을 하는 것이려니 해 
매일 화려한 내 방안이  
누군가의 동경으로 채워지는 것은 
원치 않아 매일 
화려할 것 같은 이 방안은 
오늘도 너무나 똑같아 
매일 밤이 되면은
고요해 모두 고요해 
모두 고요해 
다들 사는 게 다 비슷해 
고요해 모두 고요해 
모두 고요해 
우리 낮과 밤은 다 똑같아
고 고 고요해 우리 
낮과 밤은 똑같애 
고 고 고요해 
입는 옷을 빼곤 똑같애  
고 고 고요해 
노는 친구 빼곤 똑같애  
고 고 고요해 
화려하지 않아 똑같애"
885,head first,Christian French,"Catching my attention like
I never would have thought
I try to comprehend it
But I knew it from the start
You work a little differently
Than anyone I've ever known
Hope this little moment
Got me chasing you for miles
I open up the window
Just to see if you're around
I'm wishing I could show you all
These feelings that I felt oh oh
You've got a hold of me
I'm diving in head first
Hoping I could love you so recklessly
It hit me like a tidal wave I'm falling off
You got me hypnotized mesmerized
Wrapped around your finger
Till the lights go low
You've got a hold of me
A hold of me
Feeding off adrenaline
That's speeding through my heart
You walk a little closer
And I feel it coming on
I'm crazy for your
Energy that echoes anywhere I go
Riding these highs sunk in these lows
Still on my mind it's out of control
I can't let you go I got
My cards folded waiting for you babe
You've got a hold of me
I'm diving in head first
Hoping I could love you so recklessly
It hit me like
A tidal wave I'm falling off
You got me hypnotized mesmerized
Wrapped around your finger
Till the lights go low
You've got a hold of me
A hold of me"
