,노래제목,가수,가사
576,Smile,Johnny Stimson,"When my heads is full of questions
And the sky is full of rain
When I'm worrying about
What I can't change
I take a look in my reflection
And try to make a funny face
And for a second all my sorrows melt away
'Cause if we just smile
We can forget all of our troubles for a while
We can just live inside this moment
You and I get through the darkness
Knowing we'll find the light
If we just smile
If we just if we just
If we just smile
Yeah if we just smile
Maybe we focus on the future
No use in living in the past
Try to remember that
The bad times never last
And if we take one step
One step at a time
We're gonna make it
Gonna make it alright
If we stick together we'll be fine
'Cause if we just smile
We can forget all of our troubles for a while
We can just live inside this moment
You and I get through the darkness
Knowing we'll find the light
If we just smile
If we just if we just
If we just smile when the sky is falling
Smile when the love comes calling
We can take tomorrow on with style
If we just smile
We can forget all of our troubles for a while
Yeah we can just live inside this moment
You and I get through the darkness
Knowing we'll find the light
If we just smile
If we just if we just
If we just smile
Yeah if we just smile
If we just smile
Yeah if we just smile
If we just smile"
577,Getup,Goodmorning Pancake,"I remember like a movie
Our very first scene
I see you walking in my way
I remember how our eyes meet
Slow motion on repeat
I play it over in my head
She looks into his eyes
And she finds herself a smile
Recognize the little stars
Sparkling up her little sky
Summer evening in July
Every second so divine
Get a little lost in time
Staying up until sunrise
You gotta get up
Now I hold your hands in mine
As you walk here by my side
Watch you shine just like a star
I could do this all the time
Wishes on my Valentine
Always got you on my mind
Sweeter than a lullaby
Would you stay another while
You gotta get up
I remember like a movie
Our very first scene
I see you walking in my way
I remember how our eyes meet
Slow motion on repeat
I play it over in my head"
578,NO.461,Master Class,"A melody
You and I
Tell me your secret
You know I'm gonna keep them
Fine so hi
Hey you
Seek for the truth
I got you boy
Say that you love me I cry for you
Say that you love me I cry for you
Say that you love me I cry for you
Cause I don't need know your name
Say that you love me I cry for you
Say that you love me I cry for you
Say that you love me I cry for you
You and I
We're young we had tongue
We had so much fun
You and I
You just say my first love
You and I
We're young we had tongue
We had so much fun
You and I
This is how the story goes
A melody
You and I
Tell me your secret
You know I gonna keep them (What?)
Every single time
Hey you
Seek in for the truth
Hey
I got you boy
Say that you love me I cry for you
Say that you love me I cry for you
Say that you love me I cry for you
Cause I don't need know your name
Say that you love me I cry for you
Say that you love me I cry for you
Say that you love me I cry for you
I'm begging I crazy
There're so millions ways to say this
I don't know if it gonna last
I know I know I know it's me because
I don't know at all
You and I
We're young we had tongue
We had so much fun
You and I
You just say my first love
You and I
We're young we had tongue
We had so much fun
You and I
This is how the story goes"
579,Stupid,eldonCONNECT 아티스트,"2:15 calling me up 
That's your thing, mixing all  up
I drank too much, come pick me up
You call me only when you want
I know you too well

3:16 picked you up
That's your thing, acting it up
Maybe you had a break up
Why am i carrying you on my back 
Don’t call me ‘honey’

Since 2002 we just hung out together
crazy 'bout 'e.t' but didn't know about aliens 
Sometimes we fought and
Sometimes we cried and
Sometimes we lost it 
Before we started kissin'

Stupid
Why you calling me stupid? 
Nothing
Did you say it all means nothing?
Maybe you're right, always damn right 
I thought that you felt the same way
that makes me feel helpless
I’m so stupid

Tell me that was a joke
My only hope
My weakened heart tells me that im suffering
Broken heart?syndrome
And that tears me to pieces (to pieces)

Since 2016 we were stuck together 
crazy 'bout ’Notebook’ 
but didn't know about love
Always you're pissed off
Always you break my heart
Always you run away
Before i say we're done

Stupid
Why you calling me stupid? 
Nothing
Did you say it all means nothing?
Maybe you're right, always damn right 
I thought that you felt the same way
that makes me feel helpless
I’m so stupid

You thought you’re a thief
but you'll never know
I'm the one who was giving
but you'll never know
There’s no one like me
but you'll never know
I’m a dying breed
but you'll never know"
580,Say Less,Colette Lush,"In this perfect moment

All my cards are folding

Just wanna feel your hands on mine

I tell you what I'm thinking

Please just stop with all the speaking

Won't you let me love you blind

We ain't been here before

But I've been here and you've been here too

There's something in the water

That makes me wanna give it all, all to you

Say less, won't you say less

So I can give in more, I can give in more

Say less, say less, say less

So I can give in more, I can give in more

From where did you come from?

You don't act like any other one

You have no doubt, bless these eyes (Ooh)

Let's tear down any fences

And take away for all of our senses

So all we can do is feel tonight

We ain't been here before

But I've been here and you've been here too

There's something in the water

That makes me wanna give it all, all to you

Say less, won't you say less

So I can give in more, I can give in more

Say less, say less, say less

So I can give in more, I can give in"
581,Falling for U,Peachy!,"I was hangin' with you and then I realized
I didn't think it was true I was surprised
When I found out I've fallen for you
I didn't wanna believe my feelings for you
I didn't wanna believe that I could lose you
If I told you just how I felt
But I can't help it
I'm falling for you
And I can't quit it
'Cause I'm stuck on you
And it might be pathetic
And you might be skeptical
But I just want to be with you
Please tell me boy
Can you get a clue?
Or come through
'Cause I just want to be with you
I'm scared
Of telling you how I feel
Maybe it's better
If I just try to conceal the truth
For me and for you
But I'm still stuck on you ooh ooh
I I'm still falling for you
For you"
583,Can't Let Go,Mark Pelli,"Mark Pelli - Can't Let Go

*
I just wanna love you I don’t wanna think about it
Initially it mattered now it’s barely relevant
It’s not only physical
But when you’re near I can’t let go

You’re the light that shines even through my darkest time
You’re my piece of mind showing me what I can’t find
Got me feeling emotional
When you’re near I can’t let go


I don’t wanna waste another moment
Without your love it’s hard to concentrate
It’s driving me insane
I could never love someone like I do you

I would never leave I swear this truth to you
Early or late any time of the day
Lemme celebrate you I can find all the ways
Aww lemme prove it to you now
(Yes you the one for me)

*
I just wanna love you I don’t wanna think about it
Initially it mattered now it’s barely relevant
It’s not only physical
But when you’re near I can’t let go
(I just can’t let go)

You’re the light that shines even through my darkest time
You’re my piece of mind showing me what I can’t find
Got me feeling emotional
When you’re near I can’t let go


What’s a man to say about your beauty babe
Your perfect from your head down to your toes

All of you glows
Everybody knows
It’s certain
Undeniable

Early or late any time of the day
Lemme celebrate you I can find all the ways
Oh oh oh

*
I just wanna love you I don’t wanna think about it
Initially it mattered now it’s barely relevant
It’s not only physical
But when you’re near I can’t let go
(I just can’t let go)

You’re the light that shines even through my darkest time
You’re my piece of mind showing me what I can’t find
Got me feeling emotional
When you’re near I can’t let go
(I just can’t let go)"
584,hungover sunday,Christian French,"Stuck in your room it's half past noon
Hungover sunday with nothing to do to do
The blinds are drawn
The sun's coming through
Shines on your face what a beautiful view
No I'm not leaving soon
'Cause I drank too much
And I feel kinda funny
I can't get up girl
I'd rather do nothing with you
Nothing with you
And there's not too much I planned today
So let's stay in
We can get away just us two
Girl me and you
On this hungover sunday woah
Hungover sunday oh oh oh
We know how this goes
We been here before
Roll out of bed just to roll up some more
No I don't need plans with you
Just look at our clothes all on the floor
Turn on some music babe and lock the door
Yeah I drank too much and I feel kinda funny
I can't get up girl
I'd rather do nothing with you
Nothing with you
And there's not too much I planned today
So let's stay in
We can get away just us two
Girl me and you
On this hungover sunday woah
Hungover sunday oh oh oh
Yeah I drank too much and I feel kinda funny
I can't get up
I'd rather do nothing with you girl
Nothing with you girl
And there's not too much I planned today
So let's stay in we get away just us two
Girl me and you
On this hungover sunday woah ooh
Hungover sunday woah oh"
585,Hail Mary,Jesse Barrera(제시 바레라),"Sometimes I wanna lean in
But the things I do
They make me feel so bad
My hands could touch the ceiling
Rummaging through
All the feelings I never had
My personal space is
Uncomfortable as hell
And I've been so shitty
But I want to treat you well
Hail Mary with my
Eyes shut I'll roll the dice on you
I'm tired of losin
Fourth down and seven
In our possession
Find my eyes
Cause I won't see you through the
Pessimistic district of my mind
Let me meet you in the middle
For the first time
Let me meet you in the middle
Runnin circles in a blackout baby
It's necessary to feel darkness
To see the light
Sometimes I need to pass out
Just to wake up
And affirm your chocolate eyes
My personal space is
Uncomfortable as hell
And I've been so shitty
But I want to treat you well
Hail Mary with my
Eyes shut I'll roll the dice on you
I'm tired of losin
Fourth down and seven
In our possession
Find my eyes
Cause I won't see you through the
Pessimistic district of my mind
Let me meet you in the middle
For the first time
Let me meet you in the middle
Let me meet you in the middle
For the first time
Let me meet you in the middle"
588,Brakelights,Omar Apollo,"My car is a little like you
It's not working right now
Say that we're lovers
And we miss our mothers again
She don't really like you
But I kind of like you
You don't really like to mention that to me
Tell em right a haiku cuz
No one really likes me
I'm getting used to that
Days by baby I don't got no brake lights
My car turns off when I go fast
Why would you want me
Days by baby I don't got no brake lights
My car turns off when I go fast
Why would you want me
Days by I'm using the sun rise
I'll fall close to you
Losing my Mind"
589,Distraction,Kate Stewart,"I like it better when you're not there babe
I feel you just a little bit better
When you're not near me
Boy I just want you to call me
When I be feeling lonely
But I prefer it when you're not there babe
I guess distance makes my heart grow fonder
Sorry I can't be no closer
We did so much better in my mind (My mind)
And I know that you're just temporary
Standing in for others since he
Sorry if I'm wasting your time
You're just a distraction
Just a superficial attraction
You're just a distraction
Just a superficial attraction
I know guys like you are hard to find
(Mm hmm)
But I ain't feeling you I don't know why
My friends all think I'm crazy
'Cause you'll be so good to me
But I can't bring myself to call you mine
I guess distance makes my heart grow fonder
Sorry I can't be no closer
We did so much better in my mind (My mind)
And I know that you're just temporary
Standing in for others since he
Sorry if I'm wasting your time
You're just a distraction
Just a superficial attraction
You're just a distraction
Just a superficial attraction (Whoa yeah)
You call me and you say you're confused
Find it hard to wrap your head round the truth
You're listing out all of the things that you do
But it won't last no baby it won't last
You're just a distraction
Just a superficial attraction
You're just a distraction
Just a superficial attraction (Whoa yeah)"
590,Toroka,Christian Kuria,"I swear I thought it was over
Til you came crashing
Into my brain
You come around needing closure
The pain and the passion
Remain the same
Feel like I touched the moon
Driving down the avenue
There ain't a thing I wouldn't do
To get you off my mind
Feel like I touched the moon
Trying to find me something new
There ain't a thing I wouldn't do
To get you off my mind
Just when I thought I could manage
To keep a balance
I'm on the ground
You've always had the advantage
Of being callous
No longer bound
Feel like I touched the moon
Driving down the avenue
There ain't a thing I wouldn't do
To get you off my mind
Feel like I touched the moon
Trying to find me something new
There ain't a thing I wouldn't do
To get you off my mind
Feel like I touched the moon
Driving down the avenue
There ain't a thing I wouldn't do
To get you off my mind
Feel like I touched the moon
Trying to find me something new
There ain't a thing I wouldn't do
To get you off my mind"
591,Outta My Mind,Monsune,"One two three
I've been waitin' for the right time
To let you know that I've been looking
For you all of my life
Feels like walking on a landslide
Let me take you take you down ah
Ooh baby let me get you into my life
Ooh baby I can't let you out of my sight
Ooh baby don't care if you ain't my type
Don't even know you
But I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta yeah)
Ooh ooh
Girl you know you got it easy
You got me tossin' and turning
Thinkin' of what we could be
I been searching for the words
But how do I say everything I need to
Everything I need to (Yeah)
I been tryna get you outta sight
And outta mind
You've been haunting me for 40 days
And 40 nights
I know better than to keep checkin'
If you're still online
I can't help it I can't help it no
Ooh baby let me get you into my life
Ooh baby I can't let you out of my sight
Ooh baby I don't care if you ain't my type
Don't even know you
But I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta my yeah)
Ooh ooh aah
Ooh baby let me get you into my life
Ooh baby can't let you out of my sight
Ooh baby don't care if you ain't my type
Don't even know you
But I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta my mind)
(I can't get you I can't get you
Get you outta my mind)
Girl I can't get you outta my mind
(I can't get you I can't get you
Get you outta my yeah)"
592,Hypnotized,Weston Estate,"[Verse 1: Marco Luka, tanu, Marco Luka & tanu]
I was young when I met you from the jump
Never scared of being honest, where's the fun?
I'm lying to you baby, I would rather run
Than let you down because I knew you were the one

You're too good, you see?
You got me rolling on the ground the way you look at me
And I've been trying to take you out just like I do in my dreams
Baby, girl
Maybe, girl, let me know

In the drop top we will just get high
In the nighttime we will live our lives
In the nighttime that's when I got by
In the nighttime, in the nighttime

[Hook]
When you cry it’s bringing out your eyes
I've been so inclined to sympathize
Swear to God you got me hypnotized
I, I swear
Who's the guy for you if it's not I?
Thought I told you I can't live a lie
Swear to God you got me hypnotized
I, I



[Verse 2: tanu & Marco Luka]
Until we meet again
The world might really end
Can we be more than friends?
Can we just not pretend?

Baby I know you're just scared
But I'm hoping you're right there
Way you make me feel's not fair
He's knocking on your door now
She's walking all alone, now
Swear to God if you do not go
Then imma have to do some things I never done before

[Hook: Marco Luka]
When you cry it’s bringing out your eyes
I've been so inclined to sympathize
Swear to God you got me hypnotized
I, I swear
Who's the guy for you if it's not I?
Thought I told you I can't live a lie
Swear to God you got me hypnotized
I, I

[Bridge: Marco Luka]
All
I want
Is for you to be right by my side
You've been traveling through my state of mind
All
I want
Is for you to be right by my side
Baby girl, why don't you spend the night?
[Hook: Marco Luka]
When you cry it’s bringing out your eyes
I've been so inclined to sympathize
Swear to God you got me hypnotized
I, I swear
Who's the guy for you if it's not I?
Thought I told you I can't live a lie
Swear to God you got me hypnotized
I, I

[Outro: tanu]
I'm pleased to meet you, happy today
Gotta ask a question, will you be my bae, be my bae-ay-ay
I got things to say, things to say-ay-ay
Oo, oo, oo
Yeah-eah, yeah
Oo, oo, oo, oo
Yeah
La, la, la, la la
La, la, la, la la
Yeah"
593,Something bout That Feeling,Devin Kennedy,"When it feels like 
I've been fading to the background
Don't leave my room for like a week, 
don't wanna go out
But all these moments 
keep me reminding me of just how
Just how you can't have the high's 
without the letdowns
I overcomplicate
I underestimate
How easy it is to live like this
Feel better if I take my time
Just a second and I'll be alright
I know that there's a love that's gonna find me
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
Outside, the rain's done dancing 
with the storm clouds
But inside, there's not a dry eye 
in this whole house
And it ain't sadness 
why these tears keep falling down now
I know I'm not alone, 
I just get caught up in myself
I overcomplicate
I underestimate
I know that there's a love that's gonna find me
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling
There's something 'bout that feeling"
594,Every Second,Mina Okabe,"Every second every day
I spend hoping we never change love when you
Never wait or hesitate
To tell me what is on your mind really do
Enjoy your company I think you would agree
Just where you'd rather be is right here with me
Make my day in every way
Know I'll be ok when you are around
I just want to stop
Worrying 'bout what could come
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind we would make it far
Now I fear a change want time to stop
Waiting for an argument
Inevitable but don't know how bad
The smallest things will get to you
Hoping we won't be a thing of the past
But where we are today is where I want to stay
Leave worries far away when you're here with me
I should just enjoy this time
In case we end up leaving all this behind
I just need to stop
Worrying 'bout what could come
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind we would make it far
Now I fear a change want time to stop
Yeah I'm always with you
I wanna remember this moment in time
Though I'm always with you
I wanna remember if we leave this behind
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind we would make it far
Now I fear a change want time to stop
I really like it here in your arms
Thinking this is where I belong
I had no doubt in my mind we would make it far
Now I fear a change want time to stop
(Yeah I'm always with you)
I wanna remember this moment in time
(Though I'm always with you)
I wanna remember if we leave this behind
(Yeah I'm always with you)
I wanna remember this moment in time
(Though I'm always with you)
I wanna remember if we leave this behind"
597,Damn Bean,John-Robert,"Ran into the rain 'til my knees they
Buckled when I hit the concrete
Centralize the pain within these legs
You treat me like a friend not a lover
Fearing there's more to discover
And I wish I told you sooner
The things that I felt
But she found somebody else
And I'm alone with love songs to
Myself
And I wish she knew
All the things that I would do
But she's dancing alone with someone new
And it's almost like you're dead
And your ghost it
Lingers in my head it wanders
Aimlessly to corners I wish to forget
Like memories of late nights and red wine
Like the way your body glistened in moonlight
And the promises we made but never kept
But she found somebody else
And I'm alone with love songs to
Myself
And I wish she knew
All the things that I would do
But she's dancing alone with someone new
But she found somebody else
Ooo lalalala ooo lalalala
But she found somebody else
And I'm alone with love songs to
Myself
And I wish she knew
All the things that I would do
But she's dancing alone with someone new"
599,trippin',thuy,"u say i’m trip trippin’ but it’s something always in the way 
same shit i’m dealing with, just on a different day 
but i always end up right here with u (u)

oh now i’m big trippin’ cus u got me caught up in the chase 
took it all from me got nothing left to give away 
know i always end up finding the truth (truth)

why u gotta go and make shit so complicated 
put the blame on me cus u knew that i was gon’ tolerate it 
i can’t carry it all for u 
i’m trying but u fumble it all
try to keep it low key 
guess that’s how it’s gon be 
when u finally gon' see
don’t u put this on me yea 
 
if i’m trippin' send me ur location
i’ll be waiting boy don’t test my patience 
đừng nói anh yêu em, boy if ur faking
i’ve been thinking, all this time i wasted 
sorry really don’t mean shit at all

u say i’m trip trippin’ but it’s something always in the way 
same shit i’m dealing with, just on a different day 
but i always end up right here with u (u)

oh now i’m big tripping cus u got me caught up in the chase 
took it all from me got nothing left to give away 
know i always end up finding the truth (truth)

i’m not trippin’ on u
i’m not trippin’ on u 
(u, u, u) 
trippin’ trippin’ trippin’ on u"
601,don't miss me,Claire Rosinkranz,"Feeling kinda nervous
 Starting things not really like me
 Got a boyfriend says he likes me
 Guess I like him but it's funny
 Cause I'm not big on relationships
 I'm more down for the flirt
 All my friends say it's a problem
 Nah, I just rather not get hurt

 Cause I can't take my feelings
 And I can't trust my heart
 So I never take my chances
 Cause I know I'll break apart

 I hate the mushy shit and
 I tell it how it is and
 I wish that I was kidding
 But I'm not good at listening
 So I don't want someone missing me

 I'm so unpredictable
 One day I'm irresistible
 The next I hate myself
 Never good for someone else

 So I try to stay away
 Don't want them dealing with my brain
 But suddenly he's got me folding
 Cause I only want him to hold me, yuck

 But I can't take my feelings
 And I can't trust my heart
 So I never take my chances
 Cause I know I'll break apart

 I hate the mushy shit and
 I tell it how it is and
 I wish that I was kidding
 But I'm not good at listening
 So I don't want someone missing me
 I hate the mushy shit and
 I tell it how it is and
 I wish that I was kidding
 But I'm not good at listening
 So I don't want someone missing me"
602,Volkiano,Remi Wolf,"You break my heart when I always see you comin' around
You be up and it always seem to gettin' me down
I'm a flunk, I'm a dead white lighter
You have spunk you're a twelve-leg spider

Cool it with the credit card
25 leotards
Trying to clear my head by balancing on ballerina bars
And that's a ballerina bar
I'll pack it up then ferment it in a mason jar

Carry it around in my brand new fancy car
Buy one of those plane tickets to Mars
I'm at the bar and it's a bargain
Fought myself in circles bout the flip from public to private

Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano

Was in the dark when it came to gettin right in the head
When hе left I was weak I wasn't leaving my bеd
Now I'm free, I'm a go go dancer
I'm a freak, I know every answer
Rum pum pum pum I'mma set the pace
I'mma dunk bread on Italian lace
'Cause I do what I want, I do what I like
And you can't call my bluff when I roll the dice

And I apologize if I take it too far
But I get bored wearing all of these scars
I'm not alone but I'm a loner
Fought myself in circles 'bout to flip from drinking to sober

Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano
Volkia-, Volkiano

'Cause my baby get down when he wanna fight
Yeah my baby get down when he wanna fight
Yeah my baby get down 'cause he wanna fight
Yeah my baby get down

Get out of my head, I -
Get out of my head, I -
Get out of my bed...
Get out of my head, I -
Get out of my head, I -
Get out of my bed...
'Cause my baby get down when he wanna fight
Yeah my baby get down when he wanna fight
Yeah my baby get down 'cause he wanna fight
Yeah my baby get down
Get out of my head, I -
Get out of my head, I -
Get out of my bed..."
603,Kool,BENEE,"You're so well-spoken, have control when
You walk into the room, you show them
You're outside smokin', your skin is glowin'
You're like an angel, out of this world

I love your confidence you strike
I wanna dip into your life
You float around without a care
I love your steeze and what you wear

And I stay at home most of the time
You're so badass, owning the night
So badass

Fuck, I wish I could be like you (I really do)
Fuck, I wish I could be cool like you (Cool like you)
I say stupid stuff (Yeah, yeah)
And embarrass myself ('Cause I'm dumb)
I'm not really cool (Yeah)
It sucks, I suck, I want to be like you (You're cool)
I say stupid stuff (Stupid stuff)
And I embarrass myself (Yeah, yeah)

C-cool, cool, cool
C-cool, cool, cool
Cool like you
C-cool, cool, cool
C-cool, cool, cool

I'm mesmerised by what you say
But you don't know that I exist
People can't keep themselves away
Like they're under some kind of spell

And I stay at home most of the time
You're so badass, owning the night
So badass

Fuck, I wish I could be like you (I really do)
Fuck, I wish I could be cool like you (Cool like you)
I say stupid stuff (Yeah, yeah)
And embarrass myself ('Cause I'm dumb)
I'm not really cool (Yeah)
It sucks, I suck, I want to be like you (You're cool)
I say stupid stuff (Stupid stuff)
And I embarrass myself (Yeah, yeah)"
605,Why You Gotta Be So Nice,DVNA,"You’re like a petal
Soft and damp
Your touch is gentle with your delicate hands
Schedule appointments so well in advance
God forbid if we kissed outside your five year plans but
I got an adventurous pallet baby, I want to call you daddy sometimes I need a challenge but you don’t understand 
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice
You can put me in my place sometimes
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice 
I wish you’d just lose your mind 
My daddy is very approving you see why this situation is very confusing
I should be
Thankful god what am I doing tick all the boxes like nike but for me you just don’t do it yeah I keep hoping something will happen maybe
You’ll form some dangerous habit
You’ll drive a stick shift and not automatic I got so much ass maybe one day you’ll grab it but 
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice
You can put me in my place sometimes
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice 
I wish you’d just lose your mind 
I kneel down and cross my heart
Hands above I give my one confession
I thank you for all he does
There’s just one more thing that needs addressing I
I believe that down deep inside there’s a man who’ll keep me satisfied he just don’t gotta be so nice 
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice
You can put me in my place sometimes
Why oh why oh baby tell me why oh why oh boy Why you gotta be so nice 
I wish you’d just lose your mind"
606,4U,PRETTYMUCH(프리티머치)CONNECT 아티스트,"Pretty PRETTYMUCH
Heyo yeah
Kiss me in your jammies by the fireplace
I'll listen close to every single word you say
You tell me
Baby live like we could die today
But damn it
You still love me like a tidal wave
It's you and I
Just you and I
I saw you and I knew
I had to make it happen
Baby it's just you and I (You and I)
Yeah you and I (You and I)
I told myself I wouldn't fall in love again
But here we are
Give me the pass I'll give it back
All that I have cut it in half
I'm keeping tabs I'm keeping tabs
Girl I got it bad I got it bad
You
For you
For you babe
For you (Babe yeah)
How you look so wonderful
I'm wondering (I'm wondering)
Water don't run dry when I'm in wonderland
There ain't no other girl to fit your silhouette
I can't get enough
I love it I love it I love it
Just you and I
Just you and I
I saw you and I knew
I had to make it happen
Baby it's just you and I
Just you and I
I told myself I wouldn't fall in love again
But here we are
Give me the pass I'll give it back
All that I have cut it in half
I'm keeping tabs I'm keeping tabs
Girl I got it bad I got it bad
You
For you
For you babe (You baby)
For you (Yeah yeah)
I love it I love it (Love it love it)
Yeah I love it
I love it I love it I love it I love it
Yeah I love it
Said I love it I love it
Yeah I love it
I love it I love it
I love it I love it I love it I love it
Give me the pass I'll give it back
All that I have cut it in half
I'm keeping tabs I'm keeping tabs
Girl I got it bad I got it bad
You (I got it bad I got it bad baby)
For you (I got it bad I got it bad baby)
For you babe (I got it bad I got it bad baby)
For you
You you
I love it I love it I love it I love it"
608,Sheesh!,Surfaces,"You know what I'm sayin'?
(Sheesh sheesh sheesh)
I be like sheesh (Sheesh)
Sunset on the beach (Beach)
Make me wanna pull up on Miami
with the heat (Heat)
I don't know 'bout you (You)
But I know 'bout me (Me)
Summertime in Florida catch me slidin'
on the keys (Oh yeah)
Oh something's happened inside of me
Excellence yeah it's gotta be
Hot and cold it's dichotomy
Rock with me we some prodigies
La di da di we party
They hear us down in the lobby
We tried to tell 'em to join us
And if they don't they'll be sorry
No time to be out here hatin'
It's history in the makin'
I'm lovin' on all the opps
Despite everything that they sayin'
My mama proud yeah she oughta be
Elton John keep on callin' me
But even if he didn't she still think
we hit the lottery (Hi it's Elton John)
Don't need diamonds to be cold oh oh
I'm so shiny I'm like gold oh oh
You just gotta let it show oh oh
Run it back and let's reload
Yeah I be like sheesh (Sheesh)
Sunset on the beach (Beach)
Make me wanna pull up on Miami
with the heat (Heat)
I don't know 'bout you (You)
But I know 'bout me (Me)
Summertime in Florida catch me
slidin' on the keys
Yeah uh I'm slidin'
My looks could kill they violent
Look at me look at me
I'm the captain and pilot (Pilot)
I'm on an island private (Private)
Don't ask me what the vibe is (Vibe is)
I can't define it can't even put that stuff down
in writing (Writing woo)
Yeah sun shinin' 24/7 clouds floatin'
Wait is this Heaven?
Didn't even die to get here yeah
Lookin' from the top it's so clear yeah
Everything I need is right here yeah
Everything I need is right here yeah
Don't need diamonds to be cold oh oh (Diamonds)
I'm so shiny I'm like gold oh oh (Gold)
You just gotta let it show oh oh
Run it back and let's reload
(Uh yeah let's reload hey)
I be like sheesh (Sheesh)
Sunset on the beach (Beach)
Make me wanna pull up on Miami
with the heat (Heat)
I don't know 'bout you (You)
But I know 'bout me (Me)
Summertime in Florida catch me
slidin' on the keys
I be like sheesh (Sheesh)
Sunset on the beach (On the beach)
Make me wanna pull up on Miami
with the heat (With the heat)
I don't know 'bout you (Uh)
But I know 'bout me (Know 'bout me)
Summertime in Florida catch me
slidin' on the keys (On the keys)"
610,Figure It Out,Blu DeTiger,"One two three
Don't know what you're sayin'
You're flyin' higher than a plane
And I'm not complainin'
It's gettin' too loud we'll figure it out
I'm out of my brain
Your t shirt is ripped and it's all the same
You don't know my name (What?)
It's gettin 'too loud we'll figure it out
All mine
You say you wanna be
My all time
You say you wanna be
Who's that guy?
You say you wanna be but
You already had it
And I'm not about it now
Don't know why you're playin' (Yeah why?)
There's so much more to the fame
But I'm never changin' (Nah)
You're gettin' too loud we'll figure it out
You're losin' your own game
While I'm switchin' lanes the Danica way
I started my day up (Yeah)
I can't really wait up
Figure it out just figure it out
You'll figure it out just figure it out
Just figure it out
We'll figure it out
Just figure it out
We'll figure it out figure it out figure it out
We'll figure it out
All mine
You say you wanna be
My all time
You say you wanna be
Who's that guy?
You say you wanna be but
You already had it
And I'm not about it now
Figure it out just figure it out
You'll figure it out just figure it out
Just figure it out
We'll figure it out
Just figure it out
We'll figure it out figure it out figure it out
We'll figure it out"
612,Care,IV JAY,"You wanna be jealous
I'm up in your city
Just got my nails did
Feelin' my bestest
You ask how do I do it
It don't take a village
Cuz you want a bad bitch
And I'm on some bad shit
But I
I could make you cryryry
I could get a little bit wiiild
Take him outsiiide
I'm just I'm just mad
I could take you hiiigh
Tell you what a liiie
But I thought you should know
If you care for me care for me care for me
Do it carefully carefully carefully
If you care for me care for me care for me
If you care for me please just do it carefully
You like that I'm different
Soon as I'm gone and you miss her
I don't miss you
Nah you
I'm just pushing your buttons
I love it when you get bothered
That's the truth
I could make you cryryry
I could get a little bit wiiild
Take him outsiiide
I'm just I'm just mad
I could take you hiiigh
Tell you what a liiie
But I thought you should know
If you care for me care for me care for me
Do it carefully carefully carefully
If you care for me care for me care for me
If you care for me please just do it carefully
My guilty pleasures on the loose
You been trying to change me
But there ain't no use
Cause you know
I love to keep you on your toes
Sometimes I switch gears
So be careful when you care
If you care for me care for me care for me
If you care for me please just do it carefully"
