,노래제목,가수,가사
725,Darkside,Amber Mark(앰버 마크),"There's so much stressing 
'bout all the doubts in my head
But boy when you're around you calm me down
You transcend ayy
And I don't know what it is
Your vibrations got me shaking 
Big Bang making type of high
Your astronomical kiss
Constellations shoot sensations 
through me to the sky
Take flight
Lift off the ground like a satellite
You make me feel a little lighter
The dark side gets a little brighter
When I died
Your atmosphere brought me back to life
You make me feel a little lighter
The dark side gets a little brighter
A constant weakness I feel inside out of breath
But then the force is strong 
when I'm sky walking by your solar system
Hey
And I don't know what it is
Your vibrations got me shaking 
Big Bang making type of high
Your astronomical kiss
Constellations shoot sensations 
through me to the sky
Take flight
Lift off the ground like a satellite
You make me feel a little lighter
The dark side gets a little brighter
When I died
Your atmosphere brought me back to life
You make me feel a little lighter
The dark side gets a little brighter
The dark side gets a little hey
The dark side gets a little oh
The dark side gets a little hey
The dark side gets a little oh
You make me feel a little
The dark side gets a little hey
The dark side gets a little oh
The dark side gets a little hey
The dark side gets a little oh
The dark side gets a little hey
The dark side gets a little oh
The dark side gets a little hey
The dark side gets a little oh"
726,Sunrise (Feat. EunBii),Wildberry,"멀리 가지 못해 멍하니 떠다니는 나를 봐
비어있는 마음 Don't let me down
포기하지 못해 또다시 높은 곳을 바라봐
지워지는 밤 If I lose myself
깊은 바닷속을 헤엄치다 보면
빛을 따라가 길을 잃지 않아
미운 단어 들로 괴롭히는 너는
진짜가 아냐 If I lose myself
꿈처럼 아름다워
널 닮은 Sunrise
And I'll think of you
넌 나의 Sunrise
두렵지 않아 모든 게
우릴 위해 준비된 것 같아
너 내 손을 잡는다면
I'll let you go out
It looks so far away
멀어 보여 힘들다면
저 빛을 따라가 길을 잃지 않을 거야
이제는 알아
What you want babe
어둠을 건너
날 찾아와 외롭진 않아
이제 손을 잡고 말해
Baby please don't let me be alone
우릴 향해 비추는 빛이 있으니
꿈처럼 아름다워
널 닮은 Sunrise
And I'll think of you
넌 나의 Sunrise
꿈처럼 아름다워
널 닮은
Rise Rise"
727,Blow Away (Feat. Wildberry),비치보이스 (The Beach Voice),"Fxxkin' dollar sign 느낌표를 붙여
너 쫒는 데 안 쫓을테니 꼬리뼈를 부벼
다시 숙여 네 허리 (oh waist)
오긴 왔나봐 여름이 drum, bass 다시 looping
굳이 수식 안 해도 나 떠날 곳이 어디겠니 (Beach)
가본 적 없는 곳이 있다면 거긴 멀리있겠지
Let's roll 섞어 먹다 변기 잡고 밤을 샜을 때
처럼 어지럽지 삶의 backstage (So dizzy)
What you want what you need
알긴 해도 넌 왜 발을 또 멈추니 (Stop)
장난같아 이런 랩 huh
목 매달던 걘 어디로 갔지
올 때 내게 한 대 붙여봐라
끈적이는 바닷바람 마셨다가
한 잔 따라 (Chardonnay)
시원하게 (so cool so cool so cool)
너 닿는 데 까지 시원하게
Summertime is here
Make me feel alright
You will be just fine
Get your Hennessy
Make me feel alright
You will be just fine
모래사장 바닥에 소파는 느긋해
손바닥 팔레트안에 짠 건 무슨색
그리겠지 my brother's brush
내 몸엔 Lush, Daddy's 하와이안 셔츠
재넨 넘 많아 필요없는게 from head to toe
Asian low tone weight heavy 해도
dance with this all night
스트리밍 돌릴 땐 손때 묻혀
Across the globe 발리 친구들까지 닿게 되지
my flow, right
What you want
what you need what you seek (챙겨)
왔다가 떠날래 근질거리지 itchy feet
이름도 다시 짓지 a.k.a 'what a breeze'
I said peace please
올 때 내게 한 대 붙여봐라
끈적이는 바닷바람 마셨다가 한 잔 따라
(Johnny Drum)
시원하게 (so cool so cool so cool)
나 닿는 데 까지 시원하게
Summertime is here
Make me feel alright
You will be just fine
Get your Hennessy
Make me feel alright
You will be just fine"
728,Peanut Butter & Tears,DPR IAN,"Sunday morning karaoke
Forgot my bills on the stove
I left home so long ago
That my tooth‘s been wiggling for years
My peanut butter and your tears
Oh why the sad face dear
I can't control all of my fears
It's 5am and I have to go
The wind is tearing up my eyes
We know we know
Friends tell me I look so dead
I think they're seeing through my disguise
They know
They know where I've been
I get so friendly with strangers
Ooh yeah
The way I've been
I get so lost in my color
It took me some time
That my tooth's been wiggling for years
My peanut butter and your tears
Oh why the sad face dear
I can't control all of my fears
Oo yeah
Soaked in glitter
Never been so better
Danced away my feathers
Look at me in my leather
Undressed
Soaked in glitter
Never been so better
Danced away my feathers
Look at me in my leather
I hardly do as I am told
I feel the magic in those times
We know we know
I hate to see your tea get cold
From leaving the door open too wide
Where I've been
I get told I'm just a stranger
Ooh yeah
But the way I've been
I've returned as your lost lover
It took me some time
And my world's been wiggling for years
My peanut butter and your tears
Oh why the sad face dear
I can't control all of my fears
Oo yeah
Soaked in glitter
Never been so better
Danced away my feathers
Look at me in my leather
Undressed
Soaked in glitter
Never been so better
Danced away my feathers
Look at me in my leather
Go"
729,청색동경 (青色東京),팔칠댄스 (87dance),"비틀비틀 무력함이 나를 집어삼킬 때
아지랑이 몰려와 어디든 데려가줄래
작은방을 나만의 해변으로 개조해
웃음 지으며 자유롭게 해
숨기고 가둘 것 없이
숨 막히는 궤적에서 벗어나 먼 곳으로
오늘은 같은 마음에
넌 나와 다를 것 없지
고요한 궤적에서 벗어나 먼 곳으로
불편한 대화 속에 난 웃고만 있어 또 감추고
너무 고요해 바닷속처럼
차갑고 무서워도 중력은 무시할래
작은방을 나만의 해변으로 개조해
웃음 지으며 자유롭게 해
숨기고 가둘 것 없이
숨 막히는 궤적에서 벗어나 먼 곳으로
오늘은 같은 마음에
넌 나와 다를 것 없지
고요한 궤적에서 벗어나 먼 곳으로"
730,Lowkey,보배,"언어가 되지 못해
슬픈 생각들 속에 묻혀
I'll just keep it low-key
맘은 보다 먼 곳에
위로하듯 허공에
숟가락을 얹어 lonely
네가 주문한 spicy
다시 시작된 위기
혀끝을 맴도는 느낌
예상보단 한발 늦지
빈틈없이 발린 말을 taste it
I'm telling you
I don't wanna be like this
I know 더러운 내 outfit
어차피 다시는 안 할 짓
바람보다는 길 듯한 가십
For a while
이해보다는 역시
I think I need a little time
For a while
언어가 되지 못해
슬픈 생각들 속에 묻혀
I'll just keep it low-key
맘은 보다 먼 곳에
위로하듯 허공에
숟가락을 얹어 lonely
I don't care
이젠 익숙해
이렇게 여러 해
소리 없이 쌓인 마음
Can I go?
I hate how much I care
몇 그릇째 비워댄 자리
I'll just keep it low-key
서투른 답은 뭘 해도
우스움만 남길 거라
안 되는 이해에
시간 다 버리진 않을 거야
Woo 이렇게 더 멀어지는 소음만
I know 더러운 내 outfit
어차피 다시는 안 할 짓
바람보다는 길 듯한 가십
For a while
이해보다는 역시
I think I need a little time
For a while
We could fly to Tokyo
너와 나의 favorite show
You and I could've kept it low-key
아쉬웠던 시간 속
흐린 눈을 한데도
But you made me feel lonely
I'll just keep it low-key
고민하지 않은
맘에 없는 말은
책임 못 져요
I'll just keep it low-key
기다리다 지칠
줄지 않는 줄이
안 보이나요?"
731,LIVE CLASSIC (with 롯데캐슬),코드 쿤스트,"Uh uh uh I wanna live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh uh stop
I wanna live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
축복받는 기분 동시에 I feel blessing
한강 넘어 보이는 아파트가 몇 갠지
수많은 네모칸 그 안의 사연과 episode
각기 다른 모습
이유가 있겠지 uh
우린 걸어 우리 길을
그저 남의 꽁무니를 쫓아가면 잃어 길을
내려줘요 비를
꼭 오늘과 또 내일은 자기만의 네모칸을 살게
지켜 자기 집을
Uh
틀어막힌 사고는 지겨워
정해진 답안지에 나는 빨간 줄 그어
필요 없어 내비게이션 내 갈길을 걸어
내 일기장은 자서전이지 빼곡히 적어
틀어막힌 사고는 지겨워
정해진 답안지에 나는 빨간 줄 그어
필요 없어 내비게이션 내 갈길을 걸어
내 일기장은 자서전이지 빼곡히 적어
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
뻔한 자기 계발서 나는 안 읽지
하얀 도화지에 내 그림을 그려
편한 지름길은 알고도 안 걸어 나는 일찍
Live classic 내 발자국이 무려
몇 천 개 나는 남길 거야 이걸 한평생
혹시 나라는 말이 하나도 안 두려워
난 선생님을 안 둔 겁 없는 천재
저 겁쟁이들이 나를 부러워해
이제 제대로 해야지
수백 개의 네모칸이
하나당 하나의 영화지
잘 안 보이는 담장 뒤까지
누구는 아침 누구는 하루의 마무리
암막 커튼 사이로 비친 푸른색 하늘이
같은 걸 본대도 달리 보일 거야 아무리
애쓴다고 달라질 건 없어 우린 다 다르니
Ho ho 이젠 받아 들어야지
좋든 싫든 거울 속의 내 모습이 나지
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh it's that live classic
Uh uh uh 축복받는 기분 동시에 I feel blessing
Uh uh uh uh uh"
732,What Happens When You Abandon Your (ft. OoOo),CIKICONNECT 아티스트,"나 아직도 나오길 기다려
숨을 곳은 다 찾았는데도

필요한 건 너 하나뿐인데
그 하나가 없어진 내 모습

난 네가 우는 게 가슴 아파
그걸 멈출 수만 있다면, ばか

내 목숨은 아무래도 상관없어
우리 울음을 짓고 매일 기워낸다면

낭비되는 피부, 온도
그대로 날 안아들 것 같은
always me, the others mean

나 아직도 네가 오길 기다려
너의 지친 모습은 보고 싶지 않은데
언제나 너에게 기억될 수 있게
네게만 어리광 부리는 거야

다음을 기약 한 말도 몇 번이고 어긴 약속
오지 않는 하루의 꿈을 난 꿔 (혼자서)
바삐 떠나던 네게서 꾹 삼켜 왔던 말들
한 번 나를 안아줘 언제나 나를 사랑해줘

자기야, 넌 알지 못했지만
난 알고 있던 게 너무 많아
별로 숨길 생각도 없지 않나
그래도 이건 아니잖아"
733,Pluto (feat. TRADE L),Sarah Kang,"Met up with Jupiter last week
And all that he did was flex on me
Said he's the biggest in the game
And everybody knows his name

Ran into Mercury yesterday
And it was pretty much the same
She is tight with the Sun 
Which basically makes her a star

Cause all of this got me wondering
What's got everybody stressing 
Why they tryin to outrun each other
Don't they know that the sky goes on forever 

Wanna be like Pluto
You can call me weirdo
Don't mind the periphery 

Wanna be like Van Gogh  
Keep in check my ego 
Make art from my misery  

난 여기서 여기서도
별이 보여 별이 보여
난 멀리서 멀리서
또 별이 보여 별이 보여 

내가 어디에 어떻게 있던
다 나란 존재니깐 뭐 I don't care
얘넨 또 뭘 했고 쟤넨 잘 나간대
물어본 적도 없는데 왜?
그냥 내 tempo에 맞춰 가는 거지 뭐
이리 치이고 치일 바엔 차라리 I'm out
할래 날 내버려둬
가끔 힘들 때 찾아줘 
저 멀리 보이던 별의 존재가 나란걸
다시 물어봐 줘 이제야 정답을 찾은 것 같아
I wanna be like me

Wanna be like Pluto
You can call me weirdo
Don't mind the periphery 

Wanna be like Van Gogh  
Keep in check my ego 
Make art from my misery  

난 여기서 여기서도
별이 보여 별이 보여
난 멀리서 멀리서
또 별이 보여 별이 보여 

I know that I promised myself
I won't try to be no one else
Forgive me when I forget
Cause all they do is measure
How so and so is better
I don't wanna waste time or energy
Trying to get famous when happiness is free 
난 누구보다 나 답게 잘할 자신 있어
I wanna be like me

Wanna be like Pluto
You can call me weirdo
Don't mind the periphery 

Wanna be like Van Gogh  
Keep in check my ego 
Make art from my misery  

난 여기서 여기서
별이 보여 별이 보여
난 멀리서 멀리서
별이 보여 별이 보여"
734,Sunflower,도후,"햇살 가득 눈부시게
날 바라보며
웃어주는
너와 발을 맞춰 걸을땐
그래 우린
말하지 않아도
영원한건
없다고 하지만
지금 이 순간엔 난
네가 내 전부야
You're my sunshine
my everything
그냥 날 안아주면
난 다 줄텐데
너는 내게
그런 사람
I'm your little sunflower
너는 아마 모를거야
널 기다리는
내 하루를
가끔씩 슬퍼지는 날엔
그냥 내게
다 말해주면 돼
영원한건
없다고 하지만
지금 이 순간엔 난
너의 안에 살아
You're my sunshine
my everything
그냥 날 안아주면
난 다 줄텐데
너는 내게
그런 사람
I'm your little sunflower"
735,What I Need (Feat. Suyo),DAUL,"you used to like to hold me
boy i just like you, hug me
honestly I do yea
조금 늦었을지 몰라도
(you might think it's a little late) but
don't you realize we fade away
so please come closer
아무것도 기억하지말고 그때처럼만
babe please come closer
잠시 다 잊은 채 우리 그냥 처음처럼만
안아주면 안될까
boy don't say anything and hold me
that is what I need
don't think about anything and hug me
you know what I need
I can't imagine anyone else but you
I'll always be yours
baby don't say anything and hug me
you know what I need
you said always be with you
now I know that nothing lasts but
믿고싶어 듣고싶어
I just wanna know
Do you still think of me or not?
시간이 많이 흘러도
우리 미워했어도
i still think of you
i care for you
do you care for me?
so please come closer
아무것도 기억하지말자 그때처럼만
babe please come closer
잠시 다 잊은 채 우리 그냥 처음처럼만
안아주면 안될까
boy don't say anything and hold me
that is what I need
don't think about anything and hug me
you know what I need
I can't imagine anyone else but you
I'll always be yours
baby don't say anything and hug me
you know what I need
I need you when I go to bed
I need you when I watch movies
we were made for each other
난 이제서야 깨달은거야
oh can I call you now?
just like we used to
아주 잠시만
다 잊고서 그때처럼
boy don't say anything and hold me
that is what I need
don't think about anything and hug me
you know what I need
I can't imagine anyone else but you
I'll always be yours
baby don't say anything and hug me
you know what I need"
736,지나는 마음에게,크르르,"우리 돌아보지 말아
미안해하지도 말아
더 어떤 마음도 보태지 않기로 해요
서로가 서로를 잘 알아
이젠 특별하지 않아
남아 있는 마음은 초라하기도 해요
마음먹은 대로 사는 건 어렵고
나 하나 미워하는 건 참 쉽네요
매일 아낌없이 사랑을 말해도
어쩔 수 없는 것만 자꾸 늘어요
우리 작은 슬픔마다
저마다의 이유를 찾아
잠이 들고나면은 내일은 잊을까요
다시 누군가를 만나
새로운 사랑을 하고
반복되는 일들에 익숙하기도 해요
마음먹은 대로 사는 건 어렵고
나 하나 미워하는 건 참 쉽네요
매일 아낌없이 사랑을 말해도
어쩔 수 없는 것만 자꾸 늘어요
아 우린 그 무엇보다 빛나리
한동안 널 내 품에 꼭 안고서
아 때론 아픈 사랑이 진 자리
우린 바보처럼 너무 많이 닮아 있었네
아 우린 그 무엇보다 빛나리
한동안 널 내 품에 꼭 안고서
아 때론 아픈 사랑이 진 자리
우린 바보처럼 너무 많이 닮아 있었네"
737,Tender Surrender,Lah Yuna,"I really like you
Don't you know that
Just, unexplainable
You confuse me how
I hate the drama
to say this
For the first time I feel
I don't want to lose it
Now tell me what do you want me to do
give information
You surprised me
Embarrassed me
what a joy with you Discovering
It's a heavy attraction
Write about a situation
Tender surrender
It's impossible to deny
It's a heavy attraction
Write about a situation
Tender surrender
It's impossible to deny
Oh, I give up baby
Oh, i give up baby
Let me know about it
Tell me about details
It's a heavy attraction
Write about a situation
Tender surrender
It's impossible to deny
It's a heavy attraction
Write about a situation
Tender surrender
It's impossible to deny"
738,네 생각,차우(Chawoo),"하루 온종일
너를 생각해
이러니까
내 가사가 다 온통
네 얘기뿐이야
난 원래 안 이랬는데
내가 언제 이렇게
너에게 빠졌는지
방금 전에
널 생각하며
흥얼대다 떠오른 노래
Thinkin' about you
널 떠올리며
잠에 들겠죠
오늘 밤에도
Thinkin' about you
생각만 해도 웃음이
멈추질 않죠
나 정말 너에게 빠졌나 봐
오글거리는 건 싫어
자연스러운 게 좋아
진심을 전해주고파
이렇게 솔직히 말이야
네가 내 옆에서 코자고 있었으면 해
네가 한밤중에 깰 일이 없길 바라
방금 전에
널 생각하며
흥얼대다 떠오른 노래
Thinkin' about you
널 떠올리며
잠에 들겠죠
오늘 밤에도
Thinkin' about you
생각만 해도 웃음이
멈추질 않죠
나 정말 너에게 빠졌나 봐
I'm thinking about you
I'm thinking about you
너를 생각하며
I'm thinking about you
I'm thinking about you
불러보는 이 노래
I'm thinking about you
I'm thinking about you
너를 생각하며
I'm thinking about you
I'm thinking about you
부르네"
739,흐린 날,Mingginyu (밍기뉴),"가녀린 그 애의 손목을
잡고 싶던 날
그날의 사랑이 다신 오지 않는데도
난 원망하지 않으리
비가 오면 그 애는 나를 떠올리려나
함께 할 수 없는 밤이 왔지만
맑은 날이 온대도 난 그 앨 볼 수 없겠지
난 그 애의 흐린 날이니까"
740,Drive (with Risso),HUS(허밍어반스테레오),"Drive Drive Drive
We love each other We hate each other
That's how it goes So still we're driving
Sometimes love or sometimes hate
Just call it even So still we're driving
Drive Drive Drive
We love each other We hate each other
That's how it goes So still we're driving
Sometimes love or sometimes hate
Just call it even So still we're driving
We're driving
We're driving"
741,Model,ADOYCONNECT 아티스트,"Let's confine
Cause we don't need no complications
Stay inside
This is a place we wanna be in
Pass the wine
Cause we now in a haven, paradise
See sky high
This is a place we should be
Hey, anytime you look at my face
I'm naive no more
And I look up at the stars, yeah
And every time you say the line
I open up inside
And I fly us to the moon, yeah
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why
Bumpy way
But I'm okay if you take my hand
You, my guide
Stay away from lover police
I comply
Cause you can take me to my paradise
Show me why
This is a place we should be
Do you know what I want
I wanna go out in style
Cause I am just a dreamer
Wait for me for a while
Hey, anytime you look at my face
I'm naive no more
And I look up at the stars, yeah
And every time you say the line
I open up inside
And I fly us to the moon, yeah
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why
My sensai, show me how
Be around by my side
Days go by and I don't cry
I know now, how and why"
742,Neverland,92914,"Maybe it's our time
Baby Let's rewind
I told you we got that right
Don't you worry bout now"
743,Brighton,Jade (제이드)CONNECT 아티스트,"Sunshine on me
I'm breathing slowly
Lately, I've been
missing my dear
Sunny, green, peace, what a hell of a ride
Turquoise sea shines like a crystal
Can’t resist one sip of a cold beer
Take me back, take me back
Baby blue skies
It used to be mine
Brighton baby
I miss you lately
Like a crystal
The ocean, sunrise
Brighton baby
I miss you lately
Sunkissed, my cheeks
Like cherry, so reddish
I wouldn't mind if I get burnt by the sun
I'm thinking 'bout you all the time
The ocean waves break into my eyes
It feels like I’m there, getting so wet
I want to see you my babe, my love
Take me back, take me back
Baby blue skies
It used to be mine
Brighton baby
I miss you lately
Like a crystal
The ocean, sunrise
Brighton baby
I miss you lately"
744,우린 그럴 거야,뉘뉘(NUITNUIT),"무더운 하루 미지근한 바람은
금세 퍼져서 맘을 물들였어
얄밉게 뜨거운 태양을 피해
너에게 숨어 눈을 감고 난
이 길을 달려가 너의 품으로
너의 눈이 뜨거울 땐 차가운 물을 마셔
이 곳을 벗어나 땀이 난 손 잡고
시간이 지나도 우린 그럴 거야
답답한 하루 참았던 네 눈물에
흠뻑 젖어서 말을 머금었어
뜨겁고 낯선 여름을 피해
나에게 숨어 눈을 감아줘
이 길을 달려가 너의 품으로
너의 눈이 뜨거울 땐 차가운 물을 마셔
이 곳을 벗어나 땀이 난 손 잡고
시간이 지나도 우린 그럴 거야
알 수 없었던 그 순간들
어느새 우리로 가득해
그렇게 흘러가는 중이야 너와 난
이 길을 달려가 너의 품으로
가슴이 답답할 땐 단추를 풀어버려
이 곳을 벗어나 땀이 난 손 잡고
시간이 지나도 우린 그럴 거야"
746,섬,디어클라우드(Dear Cloud),"지금 그 사람을 미워하나요
견딜 수 없이 더 외로운가요
그런대로 사는 게 이젠 버거운가요
모두 놓아버리고 싶을만큼
you are so alone
You are just an island
And nobody comes
and nobody here but you
You're sailing alone
Please don't regret any more
cuz Nobody cares
they don't even know your name
It's so blue blue blue
그대 자신에게 실망했나요
사랑이 더 느껴지지 않나요
절벽 위에서 홀로 망설이고 있나요
그대가 난 위태로워보여요
you are so alone
You are just an island
And nobody comes
and nobody here but you
You're sailing alone
Please don't regret any more
cuz Nobody cares
they don't even know your name
It's so blue blue blue
It's so blue blue blue
you are so alone
You are just an island
And nobody comes
and nobody here but you
You're sailing alone
Please don't regret any more
cuz Nobody cares
they don't even know your name"
747,Grapejuice,Harry Styles(해리 스타일스)CONNECT 아티스트,"One, Two, Three
One, Two
Yesterday it finally came
A sunny afternoon
I was on my way to buy some flowers for you
Thought that we could hide away
In a corner of the heath
There's never been someone
who's so perfect for me
But I got over it and I said
""Give me something old and red""
I pay for it more than I did back then
There's just no getting through
Without you
A bottle of rouge
Just me and you
Sitting in the garden, I'm a couple glasses in
I was tryna count up all the places we've been
You're always there, so don't overthink
I'm so over whites and pinks
I pay for it more than I did back then
There's just no getting through
Without you
A bottle of rouge
Just me and you
Nineteen Eighty-Two
Just me and you
There's just no getting through
The grape juice blues
One, Two, Three
One, Two, Three
One, Two, Three
One"
749,Rocket,Johnny Stimson,"I wanna take you to a distant star
And start a colony
You know it doesn't matter who we are
We'll be the king and queen
Different shade of blue over me and you
Brand new fear
And when we're chatting by the fire
You sign a new deal
Bring you on a ride
Up in my rocket
I just wanna fly
With the windows down
Bring you on a ride
Got the world in my pocket
Wanna take you high
Never come back down
Riding on my rocket
Rocket rocket
Riding on my rocket
Rocket rocket
I wanna sleep a little bit too long
A couple hundred years
And from infinity into beyond
Our view is nice and clear
Different shade of green under you and me
Brand new feel
I wanna show you to my favorite part
The new real
Bring you on a ride
Up in my rocket
I just wanna fly
With the windows down
Bring you on a ride
Got the world in my pocket
Wanna take you high
Never come back down
Riding on my rocket
Rocket rocket
Riding on my rocket
Rocket rocket
Ooh anywhere you wanna go
I can take ya
Anything you wanna do
We're gonna do
Even if we've got to leave
A world behind us
We'll build a brand new universe
For two
Bring you on a ride
Up in my rocket
I just wanna fly
With the windows down
Bring you on a ride
Got the world in my pocket
Wanna take you high
Never come back down
Riding on my rocket
Rocket rocket
Riding on my rocket
Rocket rocket
Riding on my rocket
Rocket rocket
Riding on my rocket
Rocket rocket"
750,Love,Imagine Dragons(이매진 드래곤스),"It's been a long time coming coming
Seeming like we all been running running
Feeling like the wild west gunning gunning
Listen to our elders shunning shunning
Flipping on the news be talking talking
All about the problems shocking shocking
We put on our headphones walking walking
We put on our headphones
Where did we all go wrong?
Love love love love
Lo lo lo love love love
Lo lo lo love love love
Lo lo lo love love love
Where did we all where did we all go wrong?
All we see is faces color color
All the other races other other
Why can't you just be my brother brother?
We don't have to kill one
Another kill one another
All around the world we are one we are one
All around the world we are one
So where did we all go wrong?
Love love love love
Lo lo lo love love love
Lo lo lo love love love
Lo lo lo love love love
Where did we all where did we all go wrong?
Love love love love
(Darkness control the dark)
Lo lo lo love love love
(Love is our only hope)
Lo lo lo love love love
Lo lo lo love love love
Where did we all where did we all go wrong?
'Cause we got the same blood blood
We got the same blood blood
Will it be enough enough?
Will it be enough?
We got the same heartbeat
We're living for the same dreams
We got the same bloodstream
Where did we all go wrong?
Woo
Where did we all where did we all go wrong?
Love love love love
(Darkness control the dark)
Lo lo lo love love love
(Love is our only hope)
Lo lo lo love love love oh
Lo lo lo love love love
Where did we all where did we all go wrong?
Where did we all where did we all?
Where did we all where did we all? (Oh)
Where did we all where did we all?
Where did we all where did we all go wrong?
Love love love
Where did we all where did we all?
Lo lo lo love love love
Where did we all where did we all?
Lo lo lo love love love
Where did we all where did we all go wrong?"
751,As It Was,PREP(프렙),"Holdin' me back
Gravity's holdin' me back
I want you to hold out
The palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh

In this world, it's just us
You know it's not
The same as it was
In this world, it's just us
You know it's not
The same as it was
As it was, as it was
You know it's not the same

Answer the phone
""You're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
Nobody's coming to help
Your daddy lives by himself
He just wants to know that
You're well, oh-oh-oh

In this world, it's just us
You know it's not
The same as it was
In this world, it's just us
You know it's not
The same as it was
As it was, as it was

Go home, get ahead
Light-speed internet
I don't wanna talk about
The way that it was
Leave America
Two kids follow her
I don't wanna talk about
Who's doin' it first

Go home, get ahead
Light-speed internet
I don't wanna talk about
The way that it was
Leave America
Two kids follow her

You know it's not the same as it was
As it was

You know it's not the same as it was"
752,Going Up The Coast,Clay And Friends,"I was going up the coast
In a minivan that broke
Like my voice when I told you I was leaving
Pack my bag up sick of home
Never homesick down that road
In my room by the moon with no ceiling
I was driving in a van I was older than
I and I plus five heading Kanye West
Off the tip of Argentina
Better than drowning in gin
Ain't got no saint to blame instead
Of my reflection so I dreamt
I packed it all like Anderson
To end up where it all began
I was going up the coast
In a minivan that broke
Like my voice when I told you I was leaving
Pack my bag up sick of home
Never homesick down that road
In my room by the moon with no ceiling
Used to want to live in Brooklyn
With a view from my apartment
No more homies on the block like
On the corner like a stoplight yeah
On the coast they never lose it
Never showed up for the showbiz
To get back to the beginning
When I knew why I was singing
I was going up the coast
In a minivan that broke
Like my voice when I told you I was leaving
Pack my bag up sick of home
Never homesick down that road
In my room by the moon with no ceiling
Brown sugah she called me
The last time we spoke
This hard rive gone save me
She answered I know
I was going up the coast
In a minivan that broke
Like my voice when I told you I was leaving
Pack my bag up sick of home
Never homesick down that road
In my room by the moon with no ceiling
I was going up the coast
In a minivan that broke
Like my voice when I told you I was leaving
Pack my bag up sick of home
Never homesick down that road
In my room by the moon with no ceiling"
754,Ride,Sara Diamond,"I want to know
If you give second chances
When you're sitting 'round
I want to know
If your words are like dances
Spinning and spinning
Till they hit the ground
Deep inside the well of
All the love you've found
Can you find the hope
In all the love around
If you let go you will fly away
Take your dreams
To reality
Follow me
Follow me
Pick it up and ride
Pick it up and ride
Pick it up and ride
Ride
Pick up
Daylight
You know what they say
'Bout long nights
If you draw me up
From it
I promise I will love you in the morning
We'll do all the things that lovers do
When loving
We will hold on
Till we're running out of time
So baby baby bae be mine
If you let go you will fly away
Take your dreams
To reality
Follow me
Follow me
Follow me
Pick it up and ride
Pick it up and ride
Pick it up and ride
Ride
Pick it up and ride
Pick it up and ride
Pick it up and ride
Pick it up and ride
Ride
Pick it up and ride"
755,My Play,AJRCONNECT 아티스트,"Ah, ah, ah
Ah, ah, ah (Ah, ah, ah)
Ah, ah, ah
Ah, ah, ah (Ah, ah, ah)

[Verse 1]
I put on a play in my old house (Old house)
In my cape, jumpin' on the old couch
Puttin' up lights when it's cold out (Cold out)
Mom and Dad, both seats sold out
Show you my play

[Break]
Ah, ah, ah
Ah, ah, ah (Ah, ah, ah)
Ah, ah, ah
Ah, ah, ah (Ah, ah, ah)

[Verse 2]
Haven't seen the old house lately
Wonder if they found my spaceship
I don't want my own love wasted
Tell me this is what you're sayin'

[Pre-Chorus]
If you both outgrew one another
I could start now, looking for a lover
But if love dies, do I fuckin' bother?



[Chorus]
I just really, really, really, really wanna show you my play
And I don't wanna do it for Dad at Dad's new place
I worked really, really, really, really hard, lemme show you my play
And I don't wanna do it twice, 'cause it's not the same

[Post-Chorus]
Ah, ah, ah
Ah, ah, ah (Ah, ah, ah)

[Verse 3]
I've been on dates, bringin' flowers
Tryna be great for an hour
You and me might go sour
But if we don't hold out, then we're cowards

[Verse 4]
I put on a play in my basement (Basement)
Mom and Dad smilin' faces (Faces)
But now I don't know if they faked it (Faked it)
Guess everything is complicated

[Pre-Chorus]
If you both outgrew one another
I could start now, lookin' for a lover
But if love dies, do I fuckin' bother?


[Chorus]
I just really, really, really, really wanna show you my play
And I don't wanna do it for Dad at Dad's new place
I worked really, really, really, really hard, lemme show you my play
And I don’t wanna do it twice, 'cause it's not the same

[Bridge]
Ah, ah, ah, ah
Ah, ah, ah, ah
You did everything, everything, everything that you could
Ah, ah, ah, ah
We do everything, everything, everything 'til it's through
Ah, ah, ah, ah
I'll do everything, everything, everything when I'm you

[Outro]
But when I show you my play
Will you pretend you didn't know if I make a mistake?
It's gonna get really, really, really, really bad before it's okay
But maybe you'll forget it all while you're watchin' my play"
